REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
REGION1,DKBMCSPN2,1,2055,DKBM,S05B1,29.20949163451264
REGION1,DKBMCSPN2,1,2055,DKBM,S05B2,268.45403306239626
REGION1,DKBMCSPN2,1,2055,DKBM,S05B3,155.8756279464793
REGION1,DKBMCSPN2,1,2056,DKBM,S01B1,55.90218015189085
REGION1,DKBMCSPN2,1,2056,DKBM,S01B2,254.51342667709298
REGION1,DKBMCSPN2,1,2056,DKBM,S01B3,150.0139539581556
REGION1,DKBMCSPN2,1,2056,DKBM,S02B1,70.05714761730886
REGION1,DKBMCSPN2,1,2056,DKBM,S02B2,161.8756190341935
REGION1,DKBMCSPN2,1,2056,DKBM,S02B3,140.72493904906617
REGION1,DKBMCSPN2,1,2056,DKBM,S03B1,55.66820157265334
REGION1,DKBMCSPN2,1,2056,DKBM,S03B2,163.21858629520662
REGION1,DKBMCSPN2,1,2056,DKBM,S03B3,212.2884381304488
REGION1,DKBMCSPN2,1,2056,DKBM,S04B1,15.70768505495732
REGION1,DKBMCSPN2,1,2056,DKBM,S04B2,224.8941025046094
REGION1,DKBMCSPN2,1,2056,DKBM,S04B3,116.11396068678464
REGION1,DKBMCSPN2,1,2056,DKBM,S05B1,31.745551258465984
REGION1,DKBMCSPN2,1,2056,DKBM,S05B2,271.6240783315993
REGION1,DKBMCSPN2,1,2056,DKBM,S05B3,158.67172402711847
