REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2016,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2017,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2018,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2019,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2020,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2021,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2022,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2023,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2024,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2025,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2026,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2027,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2028,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2029,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2030,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2031,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2032,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2033,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2034,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2035,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2036,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2037,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2038,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2039,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2040,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2041,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2042,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2043,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2044,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2045,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2046,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2047,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2048,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2049,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2050,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2051,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2052,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2053,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2054,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2055,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2056,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2057,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2058,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2059,0.133
REGION1,Denmark (DK)| Biomass (BM)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2060,0.133
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2015,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2016,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2017,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2018,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2019,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2020,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2021,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2022,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2023,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2024,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2025,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2026,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2027,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2028,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2029,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2030,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2031,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2032,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2033,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2034,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2035,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2036,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2037,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2038,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2039,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2040,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2041,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2042,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2043,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2044,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2045,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2046,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2047,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2048,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2049,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2050,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2051,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2052,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2053,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2054,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2055,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2056,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2057,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2058,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2059,90.5355
REGION1,Denmark (DK)| Coal (CO)| unspecified (00)| Import technology (I)| Unknown age (0)| size 0,CO2,1,2060,90.5355
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2015,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2016,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2017,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2018,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2019,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2020,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2021,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2022,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2023,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2024,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2025,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2026,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2027,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2028,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2029,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2030,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2031,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2032,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2033,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2034,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2035,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2036,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2037,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2038,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2039,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2040,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2041,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2042,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2043,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2044,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2045,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2046,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2047,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2048,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2049,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2050,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2051,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2052,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2053,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2054,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2055,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2056,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2057,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2058,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2059,0.0028
REGION1,Denmark (DK)| Coal (CO)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,DKPM25,1,2060,0.0028
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2015,-340.8744343
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2016,-338.8209739
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2017,-336.7675134
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2018,-334.714053
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2019,-332.6605925
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2020,-330.6071321
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2021,-329.2847036
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2022,-327.962275
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2023,-326.6398465
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2024,-325.317418
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2025,-323.9949894
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2026,-322.6725609
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2027,-321.3501324
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2028,-320.0277039
REGION1,Denmark (DK)| Coal (CO)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2029,-318.7052753
