REGION,EMISSION,YEAR,VALUE
REGION1,DKWO,2026,13.730136859002416
REGION1,DKWO,2027,11.827561897663234
REGION1,DKWO,2028,9.578655323976257
REGION1,DKWO,2029,9.578655323976257
REGION1,DKWO,2030,9.578655323976257
REGION1,DKWO,2031,9.578655323976257
REGION1,DKWO,2032,9.578655323976257
REGION1,DKWO,2033,9.578655323976257
REGION1,DKWO,2034,6.989039404375703
REGION1,DKWO,2035,4.661421100609681
REGION1,DKWO,2036,4.651863247671512
REGION1,DKWO,2037,4.49331533422658
REGION1,DKWO,2038,0.0
REGION1,DKWO,2039,0.0
REGION1,DKWO,2040,0.0
REGION1,DKWO,2041,0.0
REGION1,DKWO,2042,0.0
REGION1,DKWO,2043,0.0
REGION1,DKWO,2044,0.0
REGION1,DKWO,2045,0.0
REGION1,DKWO,2046,0.0
REGION1,DKWO,2047,0.0
REGION1,DKWO,2048,0.0
REGION1,DKWO,2049,0.0
REGION1,DKWO,2050,0.0
REGION1,DKWO,2051,0.0
REGION1,DKWO,2052,0.0
REGION1,DKWO,2053,0.0
REGION1,DKWO,2054,0.0
REGION1,DKWO,2055,0.0
REGION1,DKWO,2056,0.0
REGION1,DKWO,2057,0.0
REGION1,DKWO,2058,0.0
REGION1,DKWO,2059,0.0
REGION1,DKWO,2060,0.0
REGION1,FIHO,2015,40.66235706702105
REGION1,FIHO,2016,40.598481858925105
REGION1,FIHO,2017,40.483685317760745
REGION1,FIHO,2018,38.02617500825242
REGION1,FIHO,2019,36.89232131195296
REGION1,FIHO,2020,36.89232125663705
REGION1,FIHO,2021,36.892321234397045
REGION1,FIHO,2022,36.84614623691985
REGION1,FIHO,2023,52.17997401884849
REGION1,FIHO,2024,52.60997422541693
REGION1,FIHO,2025,52.445795624883374
REGION1,FIHO,2026,51.689038967444944
REGION1,FIHO,2027,53.619972857477414
REGION1,FIHO,2028,53.48200467952174
REGION1,FIHO,2029,50.317733749334366
REGION1,FIHO,2030,49.748242483426296
REGION1,FIHO,2031,49.02355143767978
REGION1,FIHO,2032,49.004310338480714
REGION1,FIHO,2033,48.3540132763168
REGION1,FIHO,2034,47.244530254652815
REGION1,FIHO,2035,49.896588895732336
REGION1,FIHO,2036,50.741042244967595
REGION1,FIHO,2037,52.50998761475584
REGION1,FIHO,2038,56.42997155369302
REGION1,FIHO,2039,56.499971492037695
REGION1,FIHO,2040,54.484945831594004
REGION1,FIHO,2041,54.16467528318787
REGION1,FIHO,2042,54.006910370886715
REGION1,FIHO,2043,53.81485478663483
REGION1,FIHO,2044,53.616969501781675
REGION1,FIHO,2045,56.55997123308642
REGION1,FIHO,2046,56.55997168890564
REGION1,FIHO,2047,56.17156213313408
REGION1,FIHO,2048,58.049970592721216
REGION1,FIHO,2049,58.53997068837162
REGION1,FIHO,2050,59.02997046188931
REGION1,FIHO,2051,59.329970283570965
REGION1,FIHO,2052,59.62997008827073
REGION1,FIHO,2053,59.54916383568887
REGION1,FIHO,2054,60.219969793454204
REGION1,FIHO,2055,58.01847309370149
REGION1,FIHO,2056,56.31384572229355
REGION1,FIHO,2057,56.31384545057097
REGION1,FIHO,2058,56.139406624343906
REGION1,FIHO,2059,56.13940679490019
REGION1,FIHO,2060,56.139405956883785
REGION1,FIPM25,2015,0.27756927245302565
REGION1,FIPM25,2016,0.27494837808704764
REGION1,FIPM25,2017,0.2786859952219803
REGION1,FIPM25,2018,0.2398122181175255
REGION1,FIPM25,2019,0.23642048904102517
REGION1,FIPM25,2020,0.23117377769328812
REGION1,FIPM25,2021,0.26566613142421486
REGION1,FIPM25,2022,0.2670516823314983
REGION1,FIPM25,2023,0.2336448261527057
REGION1,FIPM25,2024,0.18015323625043284
