REGION,TIMESLICE,FUEL,YEAR,VALUE
REGION1,S02B1,HUE2,2021,2.6702721022500002
REGION1,S02B2,HUE2,2021,9.0222196113
REGION1,S02B3,HUE2,2021,1.0289546923499875
REGION1,S03B1,HUE2,2021,10.4464407321
REGION1,S03B2,HUE2,2021,43.018584706350005
REGION1,S03B3,HUE2,2021,7.62397591545
REGION1,S04B1,HUE2,2021,2.96387755695
REGION1,S04B2,HUE2,2021,9.792089449199999
REGION1,S04B3,HUE2,2021,1.76877112455
REGION1,S05B1,HUE2,2021,2.8444556524499998
REGION1,S05B2,HUE2,2021,9.473205757499999
REGION1,S05B3,HUE2,2021,1.71811923255
REGION1,S01B1,HUE2,2022,4.877913669740001
REGION1,S01B2,HUE2,2022,15.98076578156
REGION1,S01B3,HUE2,2022,2.9092916243
REGION1,S02B1,HUE2,2022,2.7381189203000003
REGION1,S02B2,HUE2,2022,9.25145800684
REGION1,S02B3,HUE2,2022,1.0550985829799873
REGION1,S03B1,HUE2,2022,10.711866028280001
REGION1,S03B2,HUE2,2022,44.11160967818001
REGION1,S03B3,HUE2,2022,7.81768745006
REGION1,S04B1,HUE2,2022,3.0391843622600003
REGION1,S04B2,HUE2,2022,10.04088885456
REGION1,S04B3,HUE2,2022,1.81371242194
REGION1,S05B1,HUE2,2022,2.91672816166
REGION1,S05B2,HUE2,2022,9.713902901
REGION1,S05B3,HUE2,2022,1.76177355634
REGION1,S01B1,HUE2,2023,4.99953944945
REGION1,S01B2,HUE2,2023,16.3792298033
REGION1,S01B3,HUE2,2023,2.98183183025
REGION1,S02B1,HUE2,2023,2.80639111025
REGION1,S02B2,HUE2,2023,9.4821336337
REGION1,S02B3,HUE2,2023,1.0814063851499867
REGION1,S03B1,HUE2,2023,10.9789554329
REGION1,S03B2,HUE2,2023,45.21148747115
REGION1,S03B3,HUE2,2023,8.01261347705
REGION1,S04B1,HUE2,2023,3.11496331055
REGION1,S04B2,HUE2,2023,10.2912481308
REGION1,S04B3,HUE2,2023,1.8589354829499998
REGION1,S05B1,HUE2,2023,2.98945379005
REGION1,S05B2,HUE2,2023,9.956109117499999
REGION1,S05B3,HUE2,2023,1.8057015749499998
REGION1,S01B1,HUE2,2024,5.121923022180001
REGION1,S01B2,HUE2,2024,16.78017646692
REGION1,S01B3,HUE2,2024,3.0548240001000004
REGION1,S02B1,HUE2,2024,2.8750886721000004
REGION1,S02B2,HUE2,2024,9.714246491880001
REGION1,S02B3,HUE2,2024,1.1078780988599866
REGION1,S03B1,HUE2,2024,11.247708945960001
REGION1,S03B2,HUE2,2024,46.31821808526001
REGION1,S03B3,HUE2,2024,8.20875399642
REGION1,S04B1,HUE2,2024,3.1912144018200004
REGION1,S04B2,HUE2,2024,10.54316727792
REGION1,S04B3,HUE2,2024,1.90444030758
REGION1,S05B1,HUE2,2024,3.0626325376200003
REGION1,S05B2,HUE2,2024,10.199824407
REGION1,S05B3,HUE2,2024,1.8499032883800002
REGION1,S01B1,HUE2,2025,5.24544328444
REGION1,S01B2,HUE2,2025,17.18484709336
REGION1,S01B3,HUE2,2025,3.1284941158
REGION1,S02B1,HUE2,2025,2.9444242918000003
REGION1,S02B2,HUE2,2025,9.94851519704
REGION1,S02B3,HUE2,2025,1.134595679879986
REGION1,S03B1,HUE2,2025,11.51895862168
REGION1,S03B2,HUE2,2025,47.43522793108
REGION1,S03B3,HUE2,2025,8.40671625436
REGION1,S04B1,HUE2,2025,3.26817370756
REGION1,S04B2,HUE2,2025,10.79742623136
REGION1,S04B3,HUE2,2025,1.95036777764
REGION1,S05B1,HUE2,2025,3.13649096396
REGION1,S05B2,HUE2,2025,10.445803306
REGION1,S05B3,HUE2,2025,1.89451554404
REGION1,S01B1,HUE2,2026,5.32501155154
REGION1,S01B2,HUE2,2026,17.44552449076
REGION1,S01B3,HUE2,2026,3.1759503253
REGION1,S02B1,HUE2,2026,2.9890883413
REGION1,S02B2,HUE2,2026,10.09942448564
REGION1,S02B3,HUE2,2026,1.1518063915799859
REGION1,S03B1,HUE2,2026,11.693690007879999
REGION1,S03B2,HUE2,2026,48.15477415078
REGION1,S03B3,HUE2,2026,8.53423795426
REGION1,S04B1,HUE2,2026,3.31774872046
REGION1,S04B2,HUE2,2026,10.961212673759999
REGION1,S04B3,HUE2,2026,1.97995295774
REGION1,S05B1,HUE2,2026,3.18406847786
REGION1,S05B2,HUE2,2026,10.604255970999999
REGION1,S05B3,HUE2,2026,1.92325350014
REGION1,S01B1,HUE2,2027,5.40420092213
REGION1,S01B2,HUE2,2027,17.70496056722
REGION1,S01B3,HUE2,2027,3.22318055285
REGION1,S02B1,HUE2,2027,3.03353970485
REGION1,S02B2,HUE2,2027,10.24961515858
REGION1,S02B3,HUE2,2027,1.1689351475099856
REGION1,S03B1,HUE2,2027,11.86758933986
REGION1,S03B2,HUE2,2027,48.87089395991
REGION1,S03B3,HUE2,2027,8.66115240797
REGION1,S04B1,HUE2,2027,3.36708766187
REGION1,S04B2,HUE2,2027,11.124219180719999
REGION1,S04B3,HUE2,2027,2.0093972560299997
REGION1,S05B1,HUE2,2027,3.23141943217
REGION1,S05B2,HUE2,2027,10.761954099499999
REGION1,S05B3,HUE2,2027,1.95185460883
REGION1,S01B1,HUE2,2028,5.483011396210001
REGION1,S01B2,HUE2,2028,17.96315532274
REGION1,S01B3,HUE2,2028,3.2701847984500003
REGION1,S02B1,HUE2,2028,3.0777783824500005
REGION1,S02B2,HUE2,2028,10.399087215860002
REGION1,S02B3,HUE2,2028,1.1859819476699855
REGION1,S03B1,HUE2,2028,12.040656617620002
REGION1,S03B2,HUE2,2028,49.583587358470005
REGION1,S03B3,HUE2,2028,8.78745961549
REGION1,S04B1,HUE2,2028,3.4161905317900003
REGION1,S04B2,HUE2,2028,11.28644575224
REGION1,S04B3,HUE2,2028,2.03870067251
REGION1,S05B1,HUE2,2028,3.27854382689
REGION1,S05B2,HUE2,2028,10.9188976915
REGION1,S05B3,HUE2,2028,1.98031887011
REGION1,S01B1,HUE2,2029,5.56182187029
REGION1,S01B2,HUE2,2029,18.22135007826
REGION1,S01B3,HUE2,2029,3.31718904405
REGION1,S02B1,HUE2,2029,3.12201706005
REGION1,S02B2,HUE2,2029,10.54855927314
REGION1,S02B3,HUE2,2029,1.2030287478299853
REGION1,S03B1,HUE2,2029,12.21372389538
REGION1,S03B2,HUE2,2029,50.296280757030004
REGION1,S03B3,HUE2,2029,8.91376682301
REGION1,S04B1,HUE2,2029,3.46529340171
REGION1,S04B2,HUE2,2029,11.448672323759999
REGION1,S04B3,HUE2,2029,2.06800408899
REGION1,S05B1,HUE2,2029,3.32566822161
REGION1,S05B2,HUE2,2029,11.075841283499999
REGION1,S05B3,HUE2,2029,2.00878313139
REGION1,S01B1,HUE2,2030,5.640632344370001
REGION1,S01B2,HUE2,2030,18.47954483378
REGION1,S01B3,HUE2,2030,3.36419328965
REGION1,S02B1,HUE2,2030,3.1662557376500002
REGION1,S02B2,HUE2,2030,10.698031330420001
REGION1,S02B3,HUE2,2030,1.2200755479899852
REGION1,S03B1,HUE2,2030,12.38679117314
REGION1,S03B2,HUE2,2030,51.00897415559
REGION1,S03B3,HUE2,2030,9.04007403053
REGION1,S04B1,HUE2,2030,3.5143962716300003
REGION1,S04B2,HUE2,2030,11.61089889528
REGION1,S04B3,HUE2,2030,2.09730750547
REGION1,S05B1,HUE2,2030,3.37279261633
REGION1,S05B2,HUE2,2030,11.2327848755
REGION1,S05B3,HUE2,2030,2.0372473926700003
REGION1,S01B1,HUE2,2031,5.845236459770001
REGION1,S01B2,HUE2,2031,19.14985814138
REGION1,S01B3,HUE2,2031,3.4862235426500003
REGION1,S02B1,HUE2,2031,3.2811061506500003
REGION1,S02B2,HUE2,2031,11.086083786820002
REGION1,S02B3,HUE2,2031,1.2643316637899846
REGION1,S03B1,HUE2,2031,12.83610045194
REGION1,S03B2,HUE2,2031,52.859235863390005
REGION1,S03B3,HUE2,2031,9.36798697313
REGION1,S04B1,HUE2,2031,3.64187487623
REGION1,S04B2,HUE2,2031,12.032064032880001
REGION1,S04B3,HUE2,2031,2.17338368287
REGION1,S05B1,HUE2,2031,3.4951347949300002
REGION1,S05B2,HUE2,2031,11.6402345855
REGION1,S05B3,HUE2,2031,2.11114499407
REGION1,S01B1,HUE2,2032,6.04984057517
REGION1,S01B2,HUE2,2032,19.82017144898
REGION1,S01B3,HUE2,2032,3.60825379565
REGION1,S02B1,HUE2,2032,3.39595656365
REGION1,S02B2,HUE2,2032,11.47413624322
REGION1,S02B3,HUE2,2032,1.3085877795899838
REGION1,S03B1,HUE2,2032,13.28540973074
REGION1,S03B2,HUE2,2032,54.70949757119
REGION1,S03B3,HUE2,2032,9.69589991573
REGION1,S04B1,HUE2,2032,3.76935348083
REGION1,S04B2,HUE2,2032,12.453229170479998
REGION1,S04B3,HUE2,2032,2.24945986027
REGION1,S05B1,HUE2,2032,3.6174769735299996
REGION1,S05B2,HUE2,2032,12.047684295499998
REGION1,S05B3,HUE2,2032,2.1850425954699997
REGION1,S01B1,HUE2,2033,6.255202483590001
REGION1,S01B2,HUE2,2033,20.49296739846
REGION1,S01B3,HUE2,2033,3.7307360125500004
REGION1,S02B1,HUE2,2033,3.51123234855
REGION1,S02B2,HUE2,2033,11.863625930940001
REGION1,S02B3,HUE2,2033,1.3530078069299836
REGION1,S03B1,HUE2,2033,13.736383117980001
REGION1,S03B2,HUE2,2033,56.56661210013001
REGION1,S03B3,HUE2,2033,10.025027350710001
REGION1,S04B1,HUE2,2033,3.8973042284100003
REGION1,S04B2,HUE2,2033,12.87595417896
REGION1,S04B3,HUE2,2033,2.32581780129
REGION1,S05B1,HUE2,2033,3.74027227131
REGION1,S05B2,HUE2,2033,12.456643078499999
REGION1,S05B3,HUE2,2033,2.25921389169
REGION1,S01B1,HUE2,2034,6.46056439201
REGION1,S01B2,HUE2,2034,21.165763347939997
REGION1,S01B3,HUE2,2034,3.85321822945
REGION1,S02B1,HUE2,2034,3.6265081334500002
REGION1,S02B2,HUE2,2034,12.253115618659999
REGION1,S02B3,HUE2,2034,1.3974278342699828
REGION1,S03B1,HUE2,2034,14.187356505219999
REGION1,S03B2,HUE2,2034,58.42372662907
REGION1,S03B3,HUE2,2034,10.35415478569
REGION1,S04B1,HUE2,2034,4.02525497599
REGION1,S04B2,HUE2,2034,13.29867918744
REGION1,S04B3,HUE2,2034,2.40217574231
REGION1,S05B1,HUE2,2034,3.8630675690899996
REGION1,S05B2,HUE2,2034,12.865601861499998
REGION1,S05B3,HUE2,2034,2.33338518791
REGION1,S01B1,HUE2,2035,6.666305196940001
REGION1,S01B2,HUE2,2035,21.839800618359998
REGION1,S01B3,HUE2,2035,3.9759264283
REGION1,S02B1,HUE2,2035,3.7419966043
REGION1,S02B2,HUE2,2035,12.64332392204
REGION1,S02B3,HUE2,2035,1.4419298173799824
REGION1,S03B1,HUE2,2035,14.63916194668
REGION1,S03B2,HUE2,2035,60.284267568580006
REGION1,S03B3,HUE2,2035,10.68388946686
REGION1,S04B1,HUE2,2035,4.15344179506
REGION1,S04B2,HUE2,2035,13.722184131359999
REGION1,S04B3,HUE2,2035,2.47867456514
REGION1,S05B1,HUE2,2035,3.98608942646
REGION1,S05B2,HUE2,2035,13.275315181
REGION1,S05B3,HUE2,2035,2.40769333154
REGION1,S01B1,HUE2,2036,6.8909908273700005
REGION1,S01B2,HUE2,2036,22.57590393578
REGION1,S01B3,HUE2,2036,4.10993372465
REGION1,S02B1,HUE2,2036,3.8681193726500003
REGION1,S02B2,HUE2,2036,13.069463008420001
REGION1,S02B3,HUE2,2036,1.490529588989982
REGION1,S03B1,HUE2,2036,15.13257009914
REGION1,S03B2,HUE2,2036,62.316129036590006
REGION1,S03B3,HUE2,2036,11.04398645753
REGION1,S04B1,HUE2,2036,4.293432188630001
REGION1,S04B2,HUE2,2036,14.18468584728
REGION1,S04B3,HUE2,2036,2.56221747847
REGION1,S05B1,HUE2,2036,4.12043926333
REGION1,S05B2,HUE2,2036,13.7227553255
REGION1,S05B3,HUE2,2036,2.48884384567
REGION1,S01B1,HUE2,2037,7.116813147330001
REGION1,S01B2,HUE2,2037,23.31573121602
REGION1,S01B3,HUE2,2037,4.244618966850001
REGION1,S02B1,HUE2,2037,3.9948801988500007
REGION1,S02B2,HUE2,2037,13.497757941780002
REGION1,S02B3,HUE2,2037,1.5393752279099813
REGION1,S03B1,HUE2,2037,15.628474414260001
REGION1,S03B2,HUE2,2037,64.35826973631
REGION1,S03B3,HUE2,2037,11.405905186770001
REGION1,S04B1,HUE2,2037,4.434130796670001
REGION1,S04B2,HUE2,2037,14.649527369520001
REGION1,S04B3,HUE2,2037,2.64618303723
REGION1,S05B1,HUE2,2037,4.25546877897
REGION1,S05B2,HUE2,2037,14.172459079500001
REGION1,S05B3,HUE2,2037,2.5704049020300004
REGION1,S01B1,HUE2,2038,7.343393260310001
REGION1,S01B2,HUE2,2038,24.05804113814
REGION1,S01B3,HUE2,2038,4.3797561729500005
REGION1,S02B1,HUE2,2038,4.12206639695
REGION1,S02B2,HUE2,2038,13.92749010646
REGION1,S02B3,HUE2,2038,1.5883847783699807
REGION1,S03B1,HUE2,2038,16.126042837820002
REGION1,S03B2,HUE2,2038,66.40726325717
REGION1,S03B3,HUE2,2038,11.769038408390001
REGION1,S04B1,HUE2,2038,4.5753015476900005
REGION1,S04B2,HUE2,2038,15.11592876264
REGION1,S04B3,HUE2,2038,2.73043035961
REGION1,S05B1,HUE2,2038,4.39095141379
REGION1,S05B2,HUE2,2038,14.6236719065
REGION1,S05B3,HUE2,2038,2.65223965321
REGION1,S01B1,HUE2,2039,7.571110062820001
REGION1,S01B2,HUE2,2039,24.80407502308
REGION1,S01B3,HUE2,2039,4.5155713249
REGION1,S02B1,HUE2,2039,4.2498906529000005
REGION1,S02B2,HUE2,2039,14.35937811812
REGION1,S02B3,HUE2,2039,1.63764019613998
REGION1,S03B1,HUE2,2039,16.62610742404
REGION1,S03B2,HUE2,2039,68.46653600974
REGION1,S03B3,HUE2,2039,12.13399336858
REGION1,S04B1,HUE2,2039,4.71718051318
REGION1,S04B2,HUE2,2039,15.58466996208
REGION1,S04B3,HUE2,2039,2.8151003274199997
REGION1,S05B1,HUE2,2039,4.52711372738
REGION1,S05B2,HUE2,2039,15.077148343
REGION1,S05B3,HUE2,2039,2.73448494662
REGION1,S01B1,HUE2,2040,7.7999635548600015
REGION1,S01B2,HUE2,2040,25.55383287084
REGION1,S01B3,HUE2,2040,4.6520644227000005
REGION1,S02B1,HUE2,2040,4.3783529667000005
REGION1,S02B2,HUE2,2040,14.793421976760001
REGION1,S02B3,HUE2,2040,1.6871414812199796
REGION1,S03B1,HUE2,2040,17.12866817292
REGION1,S03B2,HUE2,2040,70.53608799402001
REGION1,S03B3,HUE2,2040,12.500770067340001
REGION1,S04B1,HUE2,2040,4.85976769314
REGION1,S04B2,HUE2,2040,16.05575096784
REGION1,S04B3,HUE2,2040,2.90019294066
REGION1,S05B1,HUE2,2040,4.663955719740001
REGION1,S05B2,HUE2,2040,15.532888389
REGION1,S05B3,HUE2,2040,2.81714078226
REGION1,S01B1,HUE2,2041,7.990169602880001
REGION1,S01B2,HUE2,2041,26.17697598272
REGION1,S01B3,HUE2,2041,4.7655073616
REGION1,S02B1,HUE2,2041,4.4851213136000005
REGION1,S02B2,HUE2,2041,15.15416703808
REGION1,S02B3,HUE2,2041,1.7282832777599788
REGION1,S03B1,HUE2,2041,17.54635939136
REGION1,S03B2,HUE2,2041,72.25614610016001
REGION1,S03B3,HUE2,2041,12.80560765472
REGION1,S04B1,HUE2,2041,4.97827558112
REGION1,S04B2,HUE2,2041,16.44727855872
REGION1,S04B3,HUE2,2041,2.97091560928
REGION1,S05B1,HUE2,2041,4.7776886339199995
REGION1,S05B2,HUE2,2041,15.911665712
REGION1,S05B3,HUE2,2041,2.88583818208
REGION1,S01B1,HUE2,2042,8.18113344392
REGION1,S01B2,HUE2,2042,26.80260173648
REGION1,S01B3,HUE2,2042,4.8794022644
REGION1,S02B1,HUE2,2042,4.5923150324
REGION1,S02B2,HUE2,2042,15.516349330719999
REGION1,S02B3,HUE2,2042,1.7695889858399783
REGION1,S03B1,HUE2,2042,17.965714718239997
REGION1,S03B2,HUE2,2042,73.98305702744
REGION1,S03B3,HUE2,2042,13.11165973448
REGION1,S04B1,HUE2,2042,5.09725561208
REGION1,S04B2,HUE2,2042,16.840366020479998
REGION1,S04B3,HUE2,2042,3.0419200415199996
REGION1,S05B1,HUE2,2042,4.89187466728
REGION1,S05B2,HUE2,2042,16.291952107999997
REGION1,S05B3,HUE2,2042,2.95480927672
REGION1,S01B1,HUE2,2043,8.37323397449
REGION1,S01B2,HUE2,2043,27.43195145306
REGION1,S01B3,HUE2,2043,4.99397511305
REGION1,S02B1,HUE2,2043,4.7001468090500005
REGION1,S02B2,HUE2,2043,15.880687470340002
REGION1,S02B3,HUE2,2043,1.811140561229978
REGION1,S03B1,HUE2,2043,18.38756620778
REGION1,S03B2,HUE2,2043,75.72024718643002
REGION1,S03B3,HUE2,2043,13.41953355281
REGION1,S04B1,HUE2,2043,5.2169438575100004
REGION1,S04B2,HUE2,2043,17.23579328856
REGION1,S04B3,HUE2,2043,3.11334711919
REGION1,S05B1,HUE2,2043,5.00674037941
REGION1,S05B2,HUE2,2043,16.6745021135
REGION1,S05B3,HUE2,2043,3.02419091359
REGION1,S01B1,HUE2,2044,8.566092298080001
REGION1,S01B2,HUE2,2044,28.06378381152
REGION1,S01B3,HUE2,2044,5.108999925600001
REGION1,S02B1,HUE2,2044,4.8084039576
REGION1,S02B2,HUE2,2044,16.24646284128
REGION1,S02B3,HUE2,2044,1.8528560481599776
REGION1,S03B1,HUE2,2044,18.81108180576
REGION1,S03B2,HUE2,2044,77.46429016656
REGION1,S03B3,HUE2,2044,13.72862186352
REGION1,S04B1,HUE2,2044,5.337104245920001
REGION1,S04B2,HUE2,2044,17.63278042752
REGION1,S04B3,HUE2,2044,3.18505596048
REGION1,S05B1,HUE2,2044,5.12205921072
REGION1,S05B2,HUE2,2044,17.058561192
REGION1,S05B3,HUE2,2044,3.0938462452800004
REGION1,S01B1,HUE2,2045,8.759708414690001
REGION1,S01B2,HUE2,2045,28.69809881186
REGION1,S01B3,HUE2,2045,5.2244767020500005
REGION1,S02B1,HUE2,2045,4.91708647805
REGION1,S02B2,HUE2,2045,16.61367544354
REGION1,S02B3,HUE2,2045,1.8947354466299768
REGION1,S03B1,HUE2,2045,19.23626151218
REGION1,S03B2,HUE2,2045,79.21518596783001
REGION1,S03B3,HUE2,2045,14.03892466661
REGION1,S04B1,HUE2,2045,5.45773677731
REGION1,S04B2,HUE2,2045,18.031327437359998
REGION1,S04B3,HUE2,2045,3.25704656539
REGION1,S05B1,HUE2,2045,5.23783116121
REGION1,S05B2,HUE2,2045,17.4441293435
REGION1,S05B3,HUE2,2045,3.16377527179
REGION1,S01B1,HUE2,2046,8.918087155870001
REGION1,S01B2,HUE2,2046,29.21697096478
REGION1,S01B3,HUE2,2046,5.318937157150001
REGION1,S02B1,HUE2,2046,5.005989205150001
REGION1,S02B2,HUE2,2046,16.914056789420002
REGION1,S02B3,HUE2,2046,1.9289929584899765
REGION1,S03B1,HUE2,2046,19.58406017614
REGION1,S03B2,HUE2,2046,80.64742558609001
REGION1,S03B3,HUE2,2046,14.29275357403
REGION1,S04B1,HUE2,2046,5.556414660130001
REGION1,S04B2,HUE2,2046,18.35734045128
REGION1,S04B3,HUE2,2046,3.31593516197
REGION1,S05B1,HUE2,2046,5.33253306983
REGION1,S05B2,HUE2,2046,17.759525600499998
REGION1,S05B3,HUE2,2046,3.22097748917
REGION1,S01B1,HUE2,2047,9.076087000540001
REGION1,S01B2,HUE2,2047,29.73460179676
REGION1,S01B3,HUE2,2047,5.4131716303
REGION1,S02B1,HUE2,2047,5.0946792463
REGION1,S02B2,HUE2,2047,17.21371951964
REGION1,S02B3,HUE2,2047,1.963168514579976
REGION1,S03B1,HUE2,2047,19.93102678588
REGION1,S03B2,HUE2,2047,82.07623879378
REGION1,S03B3,HUE2,2047,14.54597523526
REGION1,S04B1,HUE2,2047,5.65485647146
REGION1,S04B2,HUE2,2047,18.68257352976
REGION1,S04B3,HUE2,2047,3.3746828767399997
REGION1,S05B1,HUE2,2047,5.42700841886
REGION1,S05B2,HUE2,2047,18.074167320999997
REGION1,S05B3,HUE2,2047,3.27804285914
REGION1,S01B1,HUE2,2048,9.234465741720001
REGION1,S01B2,HUE2,2048,30.25347394968
REGION1,S01B3,HUE2,2048,5.5076320854
REGION1,S02B1,HUE2,2048,5.1835819734
REGION1,S02B2,HUE2,2048,17.51410086552
REGION1,S02B3,HUE2,2048,1.9974260264399757
REGION1,S03B1,HUE2,2048,20.27882544984
REGION1,S03B2,HUE2,2048,83.50847841204
REGION1,S03B3,HUE2,2048,14.79980414268
REGION1,S04B1,HUE2,2048,5.75353435428
REGION1,S04B2,HUE2,2048,19.00858654368
REGION1,S04B3,HUE2,2048,3.43357147332
REGION1,S05B1,HUE2,2048,5.52171032748
REGION1,S05B2,HUE2,2048,18.389563578
REGION1,S05B3,HUE2,2048,3.33524507652
REGION1,S01B1,HUE2,2049,9.393223379410001
REGION1,S01B2,HUE2,2049,30.77358742354
REGION1,S01B3,HUE2,2049,5.60231852245
REGION1,S02B1,HUE2,2049,5.27269738645
REGION1,S02B2,HUE2,2049,17.81520082706
REGION1,S02B3,HUE2,2049,2.031765494069975
REGION1,S03B1,HUE2,2049,20.62745616802
REGION1,S03B2,HUE2,2049,84.94414444087
REGION1,S03B3,HUE2,2049,15.05424029629
REGION1,S04B1,HUE2,2049,5.8524483085900005
REGION1,S04B2,HUE2,2049,19.335379493039998
REGION1,S04B3,HUE2,2049,3.49260095171
REGION1,S05B1,HUE2,2049,5.61663879569
REGION1,S05B2,HUE2,2049,18.705714371499997
REGION1,S05B3,HUE2,2049,3.39258414131
REGION1,S01B1,HUE2,2050,9.551602120590001
REGION1,S01B2,HUE2,2050,31.29245957646
REGION1,S01B3,HUE2,2050,5.69677897755
REGION1,S02B1,HUE2,2050,5.361600113550001
REGION1,S02B2,HUE2,2050,18.11558217294
REGION1,S02B3,HUE2,2050,2.0660230059299747
REGION1,S03B1,HUE2,2050,20.97525483198
REGION1,S03B2,HUE2,2050,86.37638405913
REGION1,S03B3,HUE2,2050,15.30806920371
REGION1,S04B1,HUE2,2050,5.95112619141
REGION1,S04B2,HUE2,2050,19.66139250696
REGION1,S04B3,HUE2,2050,3.55148954829
REGION1,S05B1,HUE2,2050,5.71134070431
REGION1,S05B2,HUE2,2050,19.0211106285
REGION1,S05B3,HUE2,2050,3.44978635869
REGION1,S01B1,HUE2,2051,9.566000187970001
REGION1,S01B2,HUE2,2051,31.33962977218
REGION1,S01B3,HUE2,2051,5.705366291650001
REGION1,S02B1,HUE2,2051,5.369682179650001
REGION1,S02B2,HUE2,2051,18.14288956802
REGION1,S02B3,HUE2,2051,2.069137325189975
REGION1,S03B1,HUE2,2051,21.00687289234
REGION1,S03B2,HUE2,2051,86.50658766079
REGION1,S03B3,HUE2,2051,15.33114455893
REGION1,S04B1,HUE2,2051,5.960096908030001
REGION1,S04B2,HUE2,2051,19.69103005368
REGION1,S04B3,HUE2,2051,3.55684305707
REGION1,S05B1,HUE2,2051,5.71994996873
REGION1,S05B2,HUE2,2051,19.049783015499997
REGION1,S05B3,HUE2,2051,3.45498656027
REGION1,S01B1,HUE2,2052,9.580777151860001
REGION1,S01B2,HUE2,2052,31.38804128884
REGION1,S01B3,HUE2,2052,5.7141795877
REGION1,S02B1,HUE2,2052,5.377976931700001
REGION1,S02B2,HUE2,2052,18.170915578760003
REGION1,S02B3,HUE2,2052,2.072333600219975
REGION1,S03B1,HUE2,2052,21.03932300692
REGION1,S03B2,HUE2,2052,86.64021767302002
REGION1,S03B3,HUE2,2052,15.354827160340001
REGION1,S04B1,HUE2,2052,5.969303696140001
REGION1,S04B2,HUE2,2052,19.72144753584
REGION1,S04B3,HUE2,2052,3.56233744766
REGION1,S05B1,HUE2,2052,5.72878579274
REGION1,S05B2,HUE2,2052,19.079209939000002
REGION1,S05B3,HUE2,2052,3.46032360926
REGION1,S01B1,HUE2,2053,9.595175219240001
REGION1,S01B2,HUE2,2053,31.43521148456
REGION1,S01B3,HUE2,2053,5.722766901800001
REGION1,S02B1,HUE2,2053,5.3860589978
REGION1,S02B2,HUE2,2053,18.19822297384
REGION1,S02B3,HUE2,2053,2.075447919479975
REGION1,S03B1,HUE2,2053,21.07094106728
REGION1,S03B2,HUE2,2053,86.77042127468
REGION1,S03B3,HUE2,2053,15.37790251556
REGION1,S04B1,HUE2,2053,5.97827441276
REGION1,S04B2,HUE2,2053,19.75108508256
REGION1,S04B3,HUE2,2053,3.5676909564400003
REGION1,S05B1,HUE2,2053,5.7373950571600005
REGION1,S05B2,HUE2,2053,19.107882326
REGION1,S05B3,HUE2,2053,3.46552381084
REGION1,S01B1,HUE2,2054,9.609573286620002
REGION1,S01B2,HUE2,2054,31.48238168028
REGION1,S01B3,HUE2,2054,5.731354215900001
REGION1,S02B1,HUE2,2054,5.3941410639
REGION1,S02B2,HUE2,2054,18.22553036892
REGION1,S02B3,HUE2,2054,2.0785622387399747
REGION1,S03B1,HUE2,2054,21.10255912764
REGION1,S03B2,HUE2,2054,86.90062487634
REGION1,S03B3,HUE2,2054,15.40097787078
REGION1,S04B1,HUE2,2054,5.987245129380001
REGION1,S04B2,HUE2,2054,19.78072262928
REGION1,S04B3,HUE2,2054,3.57304446522
REGION1,S05B1,HUE2,2054,5.74600432158
REGION1,S05B2,HUE2,2054,19.136554713
REGION1,S05B3,HUE2,2054,3.4707240124200003
REGION1,S01B1,HUE2,2055,9.62435025051
REGION1,S01B2,HUE2,2055,31.53079319694
REGION1,S01B3,HUE2,2055,5.74016751195
REGION1,S02B1,HUE2,2055,5.4024358159500006
REGION1,S02B2,HUE2,2055,18.25355637966
REGION1,S02B3,HUE2,2055,2.081758513769975
REGION1,S03B1,HUE2,2055,21.13500924222
REGION1,S03B2,HUE2,2055,87.03425488857
REGION1,S03B3,HUE2,2055,15.42466047219
REGION1,S04B1,HUE2,2055,5.99645191749
REGION1,S04B2,HUE2,2055,19.81114011144
REGION1,S04B3,HUE2,2055,3.5785388558099998
REGION1,S05B1,HUE2,2055,5.754840145589999
REGION1,S05B2,HUE2,2055,19.1659816365
REGION1,S05B3,HUE2,2055,3.47606106141
REGION1,S01B1,HUE2,2056,9.62283466447
REGION1,S01B2,HUE2,2056,31.52582791318
REGION1,S01B3,HUE2,2056,5.739263584150001
REGION1,S02B1,HUE2,2056,5.4015850721500005
REGION1,S02B2,HUE2,2056,18.25068191702
REGION1,S02B3,HUE2,2056,2.0814306906899747
REGION1,S03B1,HUE2,2056,21.13168102534
REGION1,S03B2,HUE2,2056,87.02054924629
REGION1,S03B3,HUE2,2056,15.42223148743
REGION1,S04B1,HUE2,2056,5.99550763153
REGION1,S04B2,HUE2,2056,19.808020369679998
REGION1,S04B3,HUE2,2056,3.57797532857
REGION1,S05B1,HUE2,2056,5.7539339072299995
REGION1,S05B2,HUE2,2056,19.162963490499997
REGION1,S05B3,HUE2,2056,3.47551367177
REGION1,S01B1,HUE2,2057,9.621319078430002
REGION1,S01B2,HUE2,2057,31.52086262942
REGION1,S01B3,HUE2,2057,5.73835965635
REGION1,S02B1,HUE2,2057,5.4007343283500004
REGION1,S02B2,HUE2,2057,18.247807454380002
REGION1,S02B3,HUE2,2057,2.0811028676099745
REGION1,S03B1,HUE2,2057,21.12835280846
REGION1,S03B2,HUE2,2057,87.00684360401002
REGION1,S03B3,HUE2,2057,15.41980250267
REGION1,S04B1,HUE2,2057,5.9945633455700005
