REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LUBMSTPH3,LUPM25,1,2031,0.18548146434794374
REGION1,LUBMSTPH3,LUPM25,1,2032,0.18548144929247218
REGION1,LUBMSTPH3,LUPM25,1,2033,0.185481460096221
REGION1,LUBMSTPH3,LUPM25,1,2034,0.18548146434794374
REGION1,LUBMSTPH3,LUPM25,1,2035,0.18548146445393318
REGION1,LUBMSTPH3,LUPM25,1,2036,0.18548143517133608
REGION1,LUBMSTPH3,LUPM25,1,2037,0.1854814360305411
REGION1,LUBMSTPH3,LUPM25,1,2038,0.18548145833552615
REGION1,LUBMSTPH3,LUPM25,1,2039,0.18548145720420353
REGION1,LUBMSTPH3,LUPM25,1,2040,0.17486188345815354
REGION1,LUBMSTPH3,LUPM25,1,2041,0.16319828808289533
REGION1,LUBMSTPH3,LUPM25,1,2042,0.14963032191153736
REGION1,LUBMSTPH3,LUPM25,1,2043,0.13400578643973277
REGION1,LUBMSTPH3,LUPM25,1,2044,0.11616859137549178
REGION1,LUBMSTPH3,LUPM25,1,2045,0.09595841768598486
REGION1,LUBMSTPH3,LUPM25,1,2046,0.0707416350325975
REGION1,LUBMSTPH3,LUPM25,1,2047,0.04281492669639367
REGION1,LUBMSTPH3,LUPM25,1,2048,0.012005140396809234
REGION1,LUBMSTPH3,LUPM25,1,2050,0.005807639419331214
REGION1,LUHYDMPH1,LUHO,1,2015,0.014555351565924626
REGION1,LUHYDMPH1,LUHO,1,2016,0.05389564656756182
REGION1,LUHYDMPH1,LUHO,1,2017,0.04272673924936292
REGION1,LUHYDMPH1,LUHO,1,2018,0.03972747779405119
REGION1,LUHYDMPH1,LUHO,1,2019,0.059428330486598235
REGION1,LUHYDMPH1,LUHO,1,2020,0.02284760923986005
REGION1,LUHYDMPH1,LUHO,1,2021,0.04425462068017888
REGION1,LUHYDMPH1,LUHO,1,2022,0.05274964833914542
REGION1,LUHYDMPH1,LUHO,1,2023,0.028031758252080215
REGION1,LUHYDMPH1,LUHO,1,2024,0.03363281482808245
REGION1,LUHYDMPH1,LUHO,1,2025,0.05435735775638864
REGION1,LUHYDMPH1,LUHO,1,2026,0.02471789008706521
REGION1,LUHYDMPH1,LUHO,1,2027,0.021437049367494476
REGION1,LUHYDMPH1,LUHO,1,2028,0.014629879962337448
REGION1,LUHYDMPH1,LUHO,1,2029,0.039170881189251903
REGION1,LUHYDMPH1,LUHO,1,2031,0.014580446072510052
REGION1,LUHYDMPH1,LUHO,1,2032,0.04251748592275314
REGION1,LUHYDMPH1,LUHO,1,2033,0.025694653896855945
REGION1,LUHYDMPH1,LUHO,1,2034,0.004344579404518626
REGION1,LUHYDMPH1,LUHO,1,2035,0.01616804590219277
REGION1,LUHYDMPH1,LUHO,1,2036,0.005582130787519492
REGION1,LUHYDMPH1,LUHO,1,2037,0.03351917063776258
REGION1,LUHYDMPH1,LUHO,1,2038,0.03857300871560946
REGION1,LUHYDMPH1,LUHO,1,2039,0.005582130787519492
REGION1,LUHYDMPH1,LUHO,1,2041,0.029547618952607574
REGION1,LUHYDMPH1,LUHO,1,2043,0.002458765178561148
REGION1,LUHYDMPH1,LUHO,1,2044,0.02152477275886084
REGION1,LUHYDMPH1,LUHO,1,2045,0.021403283989232715
REGION1,LUHYDMPH1,LUHO,1,2046,0.021403283989232715
REGION1,LUHYDMPH1,LUHO,1,2047,0.021403283989232715
REGION1,LUHYDMPH1,LUHO,1,2048,0.021403283989232715
REGION1,LUHYDMPH1,LUHO,1,2049,0.021403283989232715
REGION1,LUHYDMPH1,LUHO,1,2050,0.021403283989232715
REGION1,LUHYDMPH1,LUHO,1,2051,0.021403283989232715
REGION1,LUHYDMPH1,LUHO,1,2052,0.021403283989232715
REGION1,LUHYDMPH1,LUHO,1,2053,0.021403283989232715
REGION1,LUHYDMPH1,LUHO,1,2054,0.021403283989232715
REGION1,LUHYDMPH1,LUHO,1,2055,0.020765467948685168
REGION1,LUHYDMPH1,LUHO,1,2056,0.020765467948685168
REGION1,LUHYDMPH1,LUHO,1,2057,0.020765467948685168
REGION1,LUHYDMPH1,LUHO,1,2058,0.020765467948685168
REGION1,LUHYDMPH1,LUHO,1,2059,0.020765467948685168
REGION1,LUHYDMPH1,LUHO,1,2060,0.020765467948685168
REGION1,LUHYDSPH2,LUHO,1,2015,1.0804015632941002
REGION1,LUHYDSPH2,LUHO,1,2016,1.5310611642699181
REGION1,LUHYDSPH2,LUHO,1,2017,2.032228954893801
REGION1,LUHYDSPH2,LUHO,1,2018,2.525227596460996
REGION1,LUHYDSPH2,LUHO,1,2019,2.995527066529751
REGION1,LUHYDSPH2,LUHO,1,2020,5.670319900437281
REGION1,LUHYDSPH2,LUHO,1,2021,3.5006992140122724
REGION1,LUHYDSPH2,LUHO,1,2022,3.4922049824412147
REGION1,LUHYDSPH2,LUHO,1,2023,3.516925175423137
REGION1,LUHYDSPH2,LUHO,1,2024,3.511324906043665
REGION1,LUHYDSPH2,LUHO,1,2025,3.4905993427598725
REGION1,LUHYDSPH2,LUHO,1,2026,3.520240495860991
REGION1,LUHYDSPH2,LUHO,1,2027,3.523518219106318
REGION1,LUHYDSPH2,LUHO,1,2028,3.530324547747015
REGION1,LUHYDSPH2,LUHO,1,2029,3.505785556876078
REGION1,LUHYDSPH2,LUHO,1,2030,3.5449575834932228
REGION1,LUHYDSPH2,LUHO,1,2031,3.5303754410991077
REGION1,LUHYDSPH2,LUHO,1,2032,3.5024383301556736
REGION1,LUHYDSPH2,LUHO,1,2033,3.5192649994006286
REGION1,LUHYDSPH2,LUHO,1,2034,4.4318672686971645
REGION1,LUHYDSPH2,LUHO,1,2035,3.5287897248445805
REGION1,LUHYDSPH2,LUHO,1,2036,5.739697768657393
REGION1,LUHYDSPH2,LUHO,1,2037,6.155599436298568
REGION1,LUHYDSPH2,LUHO,1,2038,4.898927515502843
REGION1,LUHYDSPH2,LUHO,1,2039,3.539375467009256
REGION1,LUHYDSPH2,LUHO,1,2040,4.240150383237866
REGION1,LUHYDSPH2,LUHO,1,2041,3.9070935118190593
REGION1,LUHYDSPH2,LUHO,1,2042,5.123200404884036
REGION1,LUHYDSPH2,LUHO,1,2043,3.5425014192497755
REGION1,LUHYDSPH3,LUHO,1,2015,4.415042253299929
REGION1,LUHYDSPH3,LUHO,1,2016,4.415041129807937
REGION1,LUHYDSPH3,LUHO,1,2017,4.415042009947706
REGION1,LUHYDSPH3,LUHO,1,2018,4.415041819286985
REGION1,LUHYDSPH3,LUHO,1,2019,4.415042645651591
REGION1,LUHYDSPH3,LUHO,1,2020,2.266828698202205
REGION1,LUHYDSPH3,LUHO,1,2021,4.4150420299199595
REGION1,LUHYDSPH3,LUHO,1,2022,4.415042036399494
REGION1,LUHYDSPH3,LUHO,1,2023,4.4150417575081455
REGION1,LUHYDSPH3,LUHO,1,2024,4.415041278087547
REGION1,LUHYDSPH3,LUHO,1,2025,4.415041729862523
REGION1,LUHYDSPH3,LUHO,1,2026,4.4150419152630365
REGION1,LUHYDSPH3,LUHO,1,2027,4.415043322840469
REGION1,LUHYDSPH3,LUHO,1,2028,4.415042690622874
REGION1,LUHYDSPH3,LUHO,1,2029,4.415041685195115
REGION1,LUHYDSPH3,LUHO,1,2030,4.415041265655519
REGION1,LUHYDSPH3,LUHO,1,2031,4.4150423396967
REGION1,LUHYDSPH3,LUHO,1,2032,4.415042758246857
REGION1,LUHYDSPH3,LUHO,1,2033,4.415040612143377
REGION1,LUHYDSPH3,LUHO,1,2034,3.52378762940201
REGION1,LUHYDSPH3,LUHO,1,2035,4.415041983736074
REGION1,LUHYDSPH3,LUHO,1,2036,2.214720009388799
REGION1,LUHYDSPH3,LUHO,1,2037,1.7708813820362113
REGION1,LUHYDSPH3,LUHO,1,2038,3.0225009320654506
REGION1,LUHYDSPH3,LUHO,1,2039,4.415040701478189
REGION1,LUHYDSPH3,LUHO,1,2040,3.7198517122215917
REGION1,LUHYDSPH3,LUHO,1,2041,4.023360003916799
REGION1,LUHYDSPH3,LUHO,1,2042,2.8368000031680003
REGION1,LUHYDSPH3,LUHO,1,2043,4.41504146239474
REGION1,LUHYDSPH3,LUHO,1,2044,7.938476090019815
REGION1,LUHYDSPH3,LUHO,1,2045,7.938598753030023
REGION1,LUHYDSPH3,LUHO,1,2046,8.0585968678464
REGION1,LUHYDSPH3,LUHO,1,2047,8.17859830065695
REGION1,LUHYDSPH3,LUHO,1,2048,8.298597602150661
REGION1,LUHYDSPH3,LUHO,1,2049,8.428592292021676
REGION1,LUHYDSPH3,LUHO,1,2050,8.548597419704155
REGION1,LUHYDSPH3,LUHO,1,2051,8.58859602926339
REGION1,LUHYDSPH3,LUHO,1,2052,8.628596410027201
REGION1,LUHYDSPH3,LUHO,1,2053,8.678598183357057
REGION1,LUHYDSPH3,LUHO,1,2054,8.718598113034291
REGION1,LUHYDSPH3,LUHO,1,2055,8.75923526392964
REGION1,LUHYDSPH3,LUHO,1,2056,8.809233393437472
REGION1,LUHYDSPH3,LUHO,1,2057,8.849234589740597
REGION1,LUHYDSPH3,LUHO,1,2058,8.899234842834607
REGION1,LUHYDSPH3,LUHO,1,2059,8.939233743144841
REGION1,LUHYDSPH3,LUHO,1,2060,8.989233044421542
REGION1,LUNG00I00,CO2,1,2015,251.45580049528047
REGION1,LUNG00I00,CO2,1,2016,251.4559015518486
REGION1,LUNG00I00,CO2,1,2017,251.45585741600746
REGION1,LUNG00I00,CO2,1,2018,251.455933439162
REGION1,LUNG00I00,CO2,1,2019,251.45591447144687
REGION1,LUNG00I00,CO2,1,2020,251.45596629070755
REGION1,LUNG00I00,CO2,1,2021,251.45589287263243
REGION1,LUNG00I00,CO2,1,2023,856.651362169834
REGION1,LUNG00I00,CO2,1,2024,853.8591184592527
REGION1,LUNG00I00,CO2,1,2025,851.0668965074121
REGION1,LUNG00I00,CO2,1,2026,848.2797370027203
REGION1,LUNG00I00,CO2,1,2027,845.4874984824507
REGION1,LUNG00I00,CO2,1,2028,868.8971585016772
REGION1,LUNG00I00,CO2,1,2029,931.5725070444691
REGION1,LUNG00I00,CO2,1,2030,959.4065734928523
REGION1,LUNG00I00,CO2,1,2031,1036.0131875720745
REGION1,LUNG00I00,CO2,1,2032,1114.4539412384252
REGION1,LUNG00I00,CO2,1,2033,1192.7805282035936
REGION1,LUNG00I00,CO2,1,2034,1270.0155843334228
REGION1,LUNG00I00,CO2,1,2035,1340.2600195456814
REGION1,LUNG00I00,CO2,1,2036,1417.4658717835923
REGION1,LUNG00I00,CO2,1,2037,1494.4914246957785
REGION1,LUNG00I00,CO2,1,2038,1643.5943433575812
REGION1,LUNG00I00,CO2,1,2039,1643.5943655236301
REGION1,LUNG00I00,CO2,1,2040,3071.7312953740948
REGION1,LUNG00I00,CO2,1,2041,3157.530007599598
REGION1,LUNG00I00,CO2,1,2042,3246.924335387135
REGION1,LUNG00I00,CO2,1,2043,3333.3466073879977
REGION1,LUNG00I00,CO2,1,2044,3427.965019200409
REGION1,LUNG00I00,CO2,1,2045,3472.362786960683
REGION1,LUNG00I00,CO2,1,2046,3545.699711184724
REGION1,LUNG00I00,CO2,1,2047,3586.014635491675
REGION1,LUNG00I00,CO2,1,2048,3659.85178402843
REGION1,LUNG00I00,CO2,1,2049,3739.628984577716
REGION1,LUNG00I00,CO2,1,2050,3826.076262445533
REGION1,LUNG00I00,CO2,1,2051,3826.076389488257
REGION1,LUNG00I00,CO2,1,2052,3826.076329984435
REGION1,LUNG00I00,CO2,1,2053,3826.0761773424597
REGION1,LUNG00I00,CO2,1,2054,3813.9238140104603
REGION1,LUNG00I00,CO2,1,2055,3820.7299935053115
REGION1,LUNG00I00,CO2,1,2056,3826.076434254573
REGION1,LUNG00I00,CO2,1,2057,3826.076300503467
REGION1,LUNG00I00,CO2,1,2058,3800.4663436001633
REGION1,LUNG00I00,CO2,1,2059,3736.1664646009926
REGION1,LUNG00I00,CO2,1,2060,3705.726587141871
REGION1,LUNGCCPH2,LUPM25,1,2015,0.0005799990744867611
REGION1,LUNGCCPH2,LUPM25,1,2016,0.0005838938750533997
REGION1,LUNGCCPH2,LUPM25,1,2017,0.0005878375396938866
REGION1,LUNGCCPH2,LUPM25,1,2018,0.0005918351224401435
REGION1,LUNGCCPH2,LUPM25,1,2019,0.0005958907717682675
REGION1,LUNGCCPH2,LUPM25,1,2020,0.0005999989581786249
REGION1,LUNGCCPH2,LUPM25,1,2021,0.0006019418473930478
REGION1,LUNGCCPH2,LUPM25,1,2023,0.002064031048822692
REGION1,LUNGCCPH2,LUPM25,1,2024,0.0020640311577769686
REGION1,LUNGCCPH2,LUPM25,1,2025,0.0020640313202160967
REGION1,LUNGCCPH2,LUPM25,1,2026,0.0020640311730497555
REGION1,LUNGCCPH2,LUPM25,1,2027,0.00206403129616388
REGION1,LUNGCCPH2,LUPM25,1,2028,0.0021281951798936016
REGION1,LUNGCCPH2,LUPM25,1,2029,0.0022892918706632743
REGION1,LUNGCCPH2,LUPM25,1,2030,0.0023655570031647652
REGION1,LUNGCCPH2,LUPM25,1,2031,0.00255444179656794
REGION1,LUNGCCPH2,LUPM25,1,2032,0.0027478489289512586
REGION1,LUNGCCPH2,LUPM25,1,2033,0.002940974566661754
REGION1,LUNGCCPH2,LUPM25,1,2034,0.0031314088757082117
REGION1,LUNGCCPH2,LUPM25,1,2035,0.00330460678808519
REGION1,LUNGCCPH2,LUPM25,1,2036,0.0034949690906716595
REGION1,LUNGCCPH2,LUPM25,1,2037,0.003684886838942557
REGION1,LUNGCCPH2,LUPM25,1,2038,0.004052521857481818
REGION1,LUNGCCPH2,LUPM25,1,2039,0.004052521912135449
REGION1,LUNGCCPH2,LUPM25,1,2040,0.007573802054699703
REGION1,LUNGCCPH2,LUPM25,1,2041,0.007797727886802957
REGION1,LUNGCCPH2,LUPM25,1,2042,0.008031260561725881
REGION1,LUNGCCPH2,LUPM25,1,2043,0.008258175013326534
REGION1,LUNGCCPH2,LUPM25,1,2044,0.008506152287052607
REGION1,LUNGCCPH2,LUPM25,1,2045,0.008630106158399863
REGION1,LUNGCCPH2,LUPM25,1,2046,0.008826497059472182
REGION1,LUNGCCPH2,LUPM25,1,2047,0.008941183046177232
REGION1,LUNGCCPH2,LUPM25,1,2048,0.009139954720247876
REGION1,LUNGCCPH2,LUPM25,1,2049,0.00935422483457077
REGION1,LUNGCCPH2,LUPM25,1,2050,0.009585897391038116
REGION1,LUNGCCPH2,LUPM25,1,2051,0.009585897709332481
REGION1,LUNGCCPH2,LUPM25,1,2052,0.009585897560250892
REGION1,LUNGCCPH2,LUPM25,1,2053,0.009585897177819856
REGION1,LUNGCCPH2,LUPM25,1,2054,0.009555450500867136
REGION1,LUNGCCPH2,LUPM25,1,2055,0.009572502784665819
REGION1,LUNGCCPH2,LUPM25,1,2056,0.009585897821490549
REGION1,LUNGCCPH2,LUPM25,1,2057,0.009585897486388923
REGION1,LUNGCCPH2,LUPM25,1,2058,0.009521733992975684
REGION1,LUNGCCPH2,LUPM25,1,2059,0.009360636304361328
REGION1,LUNGCCPH2,LUPM25,1,2060,0.00928437187001563
REGION1,LUSODIFH1,LUSO,1,2015,0.0006340250316475193
REGION1,LUSODIFH1,LUSO,1,2016,0.0006340250316475193
REGION1,LUSODIFH1,LUSO,1,2017,0.0006340250316475193
REGION1,LUSODIFH1,LUSO,1,2018,0.0006340250316475193
REGION1,LUSODIFH1,LUSO,1,2019,0.0006340250316475192
REGION1,LUSODIFH1,LUSO,1,2020,0.0006340250316475192
REGION1,LUSODIFH1,LUSO,1,2021,0.0006340250316475192
REGION1,LUSODIFH1,LUSO,1,2022,0.0006340250316475192
REGION1,LUSODIFH1,LUSO,1,2023,0.0006340250316475192
REGION1,LUSODIFH1,LUSO,1,2024,0.00041722937566481905
REGION1,LUSODIFH1,LUSO,1,2025,0.00034360066231220394
REGION1,LUSODIFH1,LUSO,1,2026,0.00034360066231220394
REGION1,LUSODIFH1,LUSO,1,2027,0.00034360066231220394
REGION1,LUSOUTPH2,LUSO,1,2015,0.4738621276852056
REGION1,LUSOUTPH2,LUSO,1,2016,0.4738621276852056
REGION1,LUSOUTPH2,LUSO,1,2017,0.4738621276852056
REGION1,LUSOUTPH2,LUSO,1,2018,0.4738621276852056
REGION1,LUSOUTPH2,LUSO,1,2019,0.4738621276852056
REGION1,LUSOUTPH2,LUSO,1,2020,0.4738621276852056
REGION1,LUSOUTPH2,LUSO,1,2021,0.4738621276852056
REGION1,LUSOUTPH2,LUSO,1,2022,0.4738621276852056
REGION1,LUSOUTPH2,LUSO,1,2023,1.5793645651912203
REGION1,LUSOUTPH2,LUSO,1,2024,1.9895809950189598
REGION1,LUSOUTPH2,LUSO,1,2025,2.469654195445589
REGION1,LUSOUTPH2,LUSO,1,2026,2.5096541597550277
REGION1,LUSOUTPH2,LUSO,1,2027,2.5196541508323875
REGION1,LUSOUTPH2,LUSO,1,2028,2.53999773364942
REGION1,LUSOUTPH2,LUSO,1,2029,2.54999772472678
REGION1,LUSOUTPH2,LUSO,1,2030,2.5699977068815
REGION1,LUSOUTPH2,LUSO,1,2031,2.6799976087324593
REGION1,LUSOUTPH2,LUSO,1,2032,2.789997510583418
REGION1,LUSOUTPH2,LUSO,1,2033,2.899997412434377
REGION1,LUSOUTPH2,LUSO,1,2034,3.0099973142853362
REGION1,LUSOUTPH2,LUSO,1,2035,3.119997216136295
REGION1,LUSOUTPH2,LUSO,1,2036,3.229997117987255
REGION1,LUSOUTPH2,LUSO,1,2037,3.339997019838214
REGION1,LUSOUTPH2,LUSO,1,2038,3.4499969216891726
REGION1,LUSOUTPH2,LUSO,1,2039,3.5599968235401316
REGION1,LUSOUTPH2,LUSO,1,2040,3.6699967253910906
REGION1,LUSOUTPH2,LUSO,1,2041,3.75999664508733
REGION1,LUSOUTPH2,LUSO,1,2042,3.849996564783569
REGION1,LUSOUTPH2,LUSO,1,2043,3.9399964844798085
REGION1,LUSOUTPH2,LUSO,1,2044,4.029996404176049
REGION1,LUSOUTPH2,LUSO,1,2045,4.119996323872289
REGION1,LUSOUTPH2,LUSO,1,2046,4.199996252491168
REGION1,LUSOUTPH2,LUSO,1,2047,4.269996190032688
REGION1,LUSOUTPH2,LUSO,1,2048,4.3499961186515685
REGION1,LUSOUTPH2,LUSO,1,2049,4.429996047270444
REGION1,LUSOUTPH2,LUSO,1,2050,4.509995975889323
REGION1,LUSOUTPH2,LUSO,1,2051,4.469996011579884
REGION1,LUSOUTPH2,LUSO,1,2052,4.4299960092055
REGION1,LUSOUTPH2,LUSO,1,2053,4.389996020003744
REGION1,LUSOUTPH2,LUSO,1,2054,4.349996017702794
REGION1,LUSOUTPH2,LUSO,1,2055,4.3099960280659
REGION1,LUSOUTPH2,LUSO,1,2056,4.269996152405507
REGION1,LUSOUTPH2,LUSO,1,2057,4.229996225723247
REGION1,LUSOUTPH2,LUSO,1,2058,4.189996261413807
REGION1,LUSOUTPH2,LUSO,1,2059,4.159996288181727
REGION1,LUSOUTPH2,LUSO,1,2060,4.119996323872288
REGION1,LUWIONPH3,LUWI,1,2015,0.29000000914082064
REGION1,LUWIONPH3,LUWI,1,2016,0.5070867017684316
REGION1,LUWIONPH3,LUWI,1,2017,0.5070867017684316
REGION1,LUWIONPH3,LUWI,1,2018,0.5070867017684316
REGION1,LUWIONPH3,LUWI,1,2019,0.5070867017684316
REGION1,LUWIONPH3,LUWI,1,2020,0.5070867017684316
REGION1,LUWIONPH3,LUWI,1,2021,0.5070867017684316
REGION1,LUWIONPH3,LUWI,1,2022,0.5070867017684316
REGION1,LUWIONPH3,LUWI,1,2023,0.5070867017684316
REGION1,LUWIONPH3,LUWI,1,2024,0.41190796752483005
REGION1,LUWIONPH3,LUWI,1,2025,0.3719169027165941
REGION1,LUWIONPH3,LUWI,1,2026,0.36231904716261754
REGION1,LUWIONPH3,LUWI,1,2027,0.36231904716261754
REGION1,LUWIONPH3,LUWI,1,2028,0.3191286971697227
REGION1,LUWIONPH3,LUWI,1,2029,0.20875335829899153
REGION1,LUWIONPH3,LUWI,1,2030,0.20875335829899153
REGION1,LUWIONPH3,LUWI,1,2031,0.1927569323756972
REGION1,LUWIONPH3,LUWI,1,2032,0.1927569323756972
REGION1,LUWIONPH3,LUWI,1,2033,0.13516979905183743
REGION1,LUWIONPH3,LUWI,1,2034,0.13516979905183743
REGION1,LUWIONPH3,LUWI,1,2035,0.12237265831320195
REGION1,LUWIONPH3,LUWI,1,2036,0.12237265831320195
REGION1,LUWIONPN3,LUWI,1,2023,1.2729127249759964
REGION1,LUWIONPN3,LUWI,1,2024,1.3580914622836049
REGION1,LUWIONPN3,LUWI,1,2025,1.388082530249409
REGION1,LUWIONPN3,LUWI,1,2026,1.4176803793363806
REGION1,LUWIONPN3,LUWI,1,2027,1.427680376111014
REGION1,LUWIONPN3,LUWI,1,2028,1.4908707195799533
REGION1,LUWIONPN3,LUWI,1,2029,1.6212460518128282
REGION1,LUWIONPN3,LUWI,1,2030,1.6312460485874614
REGION1,LUWIONPN3,LUWI,1,2031,1.6472424744836367
REGION1,LUWIONPN3,LUWI,1,2032,1.6472424744836367
REGION1,LUWIONPN3,LUWI,1,2033,1.7048296077098664
REGION1,LUWIONPN3,LUWI,1,2034,1.7048296077098664
REGION1,LUWIONPN3,LUWI,1,2035,1.7176267484268064
REGION1,LUWIONPN3,LUWI,1,2036,1.7276267452014393
REGION1,LUWIONPN3,LUWI,1,2037,1.8599994000818123
REGION1,LUWIONPN3,LUWI,1,2038,1.8699993968564468
REGION1,LUWIONPN3,LUWI,1,2039,1.8799993936310795
REGION1,LUWIONPN3,LUWI,1,2040,1.879999393631079
REGION1,LUWIONPN3,LUWI,1,2041,1.9799993613774138
REGION1,LUWIONPN3,LUWI,1,2042,2.089999325898381
REGION1,LUWIONPN3,LUWI,1,2043,2.1899992936447146
REGION1,LUWIONPN3,LUWI,1,2044,2.2899992613910487
REGION1,LUWIONPN3,LUWI,1,2045,2.3899992291373824
REGION1,LUWIONPN3,LUWI,1,2046,2.6199991549539514
REGION1,LUWIONPN3,LUWI,1,2047,2.8599990775451527
REGION1,LUWIONPN3,LUWI,1,2048,3.08999900336172
REGION1,LUWIONPN3,LUWI,1,2049,3.3199989291782868
REGION1,LUWIONPN3,LUWI,1,2050,3.5599988517694885
REGION1,LUWIONPN3,LUWI,1,2051,3.7399987937128927
REGION1,LUWIONPN3,LUWI,1,2052,3.919998735656293
REGION1,LUWIONPN3,LUWI,1,2053,4.119998671148958
REGION1,LUWIONPN3,LUWI,1,2054,4.329998603416264
REGION1,LUWIONPN3,LUWI,1,2055,4.539998535683564
REGION1,LUWIONPN3,LUWI,1,2056,4.769998461500131
REGION1,LUWIONPN3,LUWI,1,2057,5.009998384091333
REGION1,LUWIONPN3,LUWI,1,2058,5.2599983034571665
REGION1,LUWIONPN3,LUWI,1,2059,5.5199982195976345
REGION1,LUWIONPN3,LUWI,1,2060,5.799998129287372
REGION1,LUWS00X00,LUPM25,1,2015,0.0014398416076958668
REGION1,LUWS00X00,LUPM25,1,2016,0.0015727964208639006
REGION1,LUWS00X00,LUPM25,1,2017,0.0017057512117571796
REGION1,LUWS00X00,LUPM25,1,2018,0.0018386982830084068
REGION1,LUWS00X00,LUPM25,1,2019,0.001971653033760308
REGION1,LUWS00X00,LUPM25,1,2020,0.002104607530863738
REGION1,LUWS00X00,LUPM25,1,2021,0.0020932039408473185
REGION1,LUWS00X00,LUPM25,1,2022,0.0020817923354827317
REGION1,LUWS00X00,LUPM25,1,2023,0.0020703890440341354
REGION1,LUWS00X00,LUPM25,1,2024,0.002058985493733735
REGION1,LUWS00X00,LUPM25,1,2025,0.002047574574416998
REGION1,LUWS00X00,LUPM25,1,2026,0.0020123305086281163
REGION1,LUWS00X00,LUPM25,1,2027,0.001977079038896911
REGION1,LUWS00X00,LUPM25,1,2028,0.0019418275926340748
REGION1,LUWS00X00,LUPM25,1,2029,0.0019065836340294998
REGION1,LUWS00X00,LUPM25,1,2030,0.001871332178764879
REGION1,LUWS00X00,LUPM25,1,2031,0.001873331674590492
REGION1,LUWS00X00,LUPM25,1,2032,0.0018753315995889363
REGION1,LUWS00X00,LUPM25,1,2033,0.0018773316215420243
REGION1,LUWS00X00,LUPM25,1,2034,0.0018793312254844
REGION1,LUWS00X00,LUPM25,1,2035,0.0018813306651703908
REGION1,LUWS00X00,LUPM25,1,2036,0.001876112358046685
REGION1,LUWS00X00,LUPM25,1,2037,0.0018708939725252804
REGION1,LUWS00X00,LUPM25,1,2038,0.001865667384814013
REGION1,LUWS00X00,LUPM25,1,2039,0.0018604491487857475
REGION1,LUWS00X00,LUPM25,1,2040,0.0018552308041041917
REGION1,LUWS00X00,LUPM25,1,2041,0.0018468305670578948
REGION1,LUWS00X00,LUPM25,1,2042,0.001838437513130894
REGION1,LUWS00X00,LUPM25,1,2043,0.0018300445592007318
REGION1,LUWS00X00,LUPM25,1,2044,0.0018216439293018485
REGION1,LUWS00X00,LUPM25,1,2045,0.0018132514908133937
REGION1,LUWS00X00,LUPM25,1,2046,0.0017882369570406307
REGION1,LUWS00X00,LUPM25,1,2047,0.0017632143599712177
REGION1,LUWS00X00,LUPM25,1,2048,0.0017381987539456037
REGION1,LUWS00X00,LUPM25,1,2049,0.0017131848908460378
REGION1,LUWS00X00,LUPM25,1,2050,0.0016881695880536184
REGION1,LUWS00X00,LUPM25,1,2051,0.0016662243189252924
REGION1,LUWS00X00,LUPM25,1,2052,0.001644562899546042
REGION1,LUWS00X00,LUPM25,1,2053,0.0016231829278006429
REGION1,LUWS00X00,LUPM25,1,2054,0.001602085265195423
REGION1,LUWS00X00,LUPM25,1,2055,0.0015812555801881494
REGION1,LUWS00X00,LUPM25,1,2056,0.0015607011885514566
REGION1,LUWS00X00,LUPM25,1,2057,0.0015404067765561345
REGION1,LUWS00X00,LUPM25,1,2058,0.001520387417031078
REGION1,LUWS00X00,LUPM25,1,2059,0.001500620754423897
REGION1,LUWS00X00,LUPM25,1,2060,0.0014811142220614321
REGION1,LVBMCSPN2,CO2,1,2030,-1252.3748596475784
REGION1,LVBMCSPN2,CO2,1,2031,-1287.027102673139
REGION1,LVBMCSPN2,CO2,1,2032,-1331.1459036580475
REGION1,LVBMCSPN2,CO2,1,2033,-1385.9665025458953
REGION1,LVBMCSPN2,CO2,1,2034,-1453.0738470334018
REGION1,LVBMCSPN2,CO2,1,2035,-1534.49633631463
REGION1,LVBMCSPN2,CO2,1,2036,-1632.8326489318506
REGION1,LVBMCSPN2,CO2,1,2037,-1751.4297002942103
REGION1,LVBMCSPN2,CO2,1,2038,-1897.065025338994
REGION1,LVBMCSPN2,CO2,1,2039,-2128.629777824837
REGION1,LVBMCSPN2,CO2,1,2040,-2446.6774946194296
REGION1,LVBMCSPN2,CO2,1,2041,-2812.2137723676096
REGION1,LVBMCSPN2,CO2,1,2042,-3223.010253658486
REGION1,LVBMCSPN2,CO2,1,2043,-3683.321330207
REGION1,LVBMCSPN2,CO2,1,2044,-4197.644184400299
REGION1,LVBMCSPN2,CO2,1,2045,-4770.722613427939
REGION1,LVBMCSPN2,CO2,1,2046,-4990.267161912669
REGION1,LVBMCSPN2,CO2,1,2047,-5046.308390702332
REGION1,LVBMCSPN2,CO2,1,2048,-5103.313845852573
REGION1,LVBMCSPN2,CO2,1,2049,-5161.2686324910055
REGION1,LVBMCSPN2,CO2,1,2050,-5220.236217768787
REGION1,LVBMCSPN2,CO2,1,2051,-5256.007510029604
REGION1,LVBMCSPN2,CO2,1,2052,-5284.800643687465
REGION1,LVBMCSPN2,CO2,1,2053,-5307.937633630157
REGION1,LVBMCSPN2,CO2,1,2054,-5326.521116128436
REGION1,LVBMCSPN2,CO2,1,2055,-5341.4535947748855
