REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
REGION1,S02B3,SEWSSTPH1,1,SEE1,2041,77.4583744827008
REGION1,S02B3,SEWSSTPH1,1,SEE1,2042,77.2342801782252
REGION1,S02B3,SEWSSTPH1,1,SEE1,2043,78.50033798472073
REGION1,S02B3,SEWSSTPH1,1,SEE1,2044,66.01874736861384
REGION1,S02B3,SEWSSTPH1,1,SEE1,2045,30.664884889415017
REGION1,S02B3,SEWSSTPH1,1,SEE1,2046,63.66140870505681
REGION1,S02B3,SEWSSTPH1,1,SEE1,2047,46.24485643803924
REGION1,S02B3,SEWSSTPH1,1,SEE1,2048,32.049680513125665
REGION1,S02B3,SEWSSTPH1,1,SEE1,2049,43.895241185726775
REGION1,S02B3,SEWSSTPH1,1,SEE1,2050,27.503232945502774
REGION1,S02B3,SEWSSTPH1,1,SEE1,2051,71.97460658051479
REGION1,S02B3,SEWSSTPH1,1,SEE1,2052,0.5532310543012271
REGION1,S02B3,SEWSSTPH1,1,SEE1,2053,41.89336361342062
REGION1,S02B3,SEWSSTPH1,1,SEE1,2054,66.98961301567697
REGION1,S02B3,SEWSSTPH1,1,SEE1,2056,64.32436731982597
REGION1,S02B3,SEWSSTPH1,1,SEE1,2058,61.903726472216285
REGION1,S03B1,DKBM00X00,1,DKBM,2015,45.93655310340096
REGION1,S03B1,DKBM00X00,1,DKBM,2017,45.93655310340096
REGION1,S03B1,DKBM00X00,1,DKBM,2018,5.974220423647111
REGION1,S03B1,DKBM00X00,1,DKBM,2019,7.37991360376751
REGION1,S03B1,DKBM00X00,1,DKBM,2020,45.93655310340096
REGION1,S03B1,DKBM00X00,1,DKBM,2021,26.909233218186863
REGION1,S03B1,DKBM00X00,1,DKBM,2022,45.93655310340096
REGION1,S03B1,DKBM00X00,1,DKBM,2023,32.89688065737216
REGION1,S03B1,DKBM00X00,1,DKBM,2025,41.72695182729216
REGION1,S03B1,DKBM00X00,1,DKBM,2026,41.72695182729216
REGION1,S03B1,DKBM00X00,1,DKBM,2027,41.72695182729216
REGION1,S03B1,DKBM00X00,1,DKBM,2028,43.456798263305664
REGION1,S03B1,DKBM00X00,1,DKBM,2029,47.60605689505376
REGION1,S03B1,DKBM00X00,1,DKBM,2030,42.94186402163347
REGION1,S03B1,DKBM00X00,1,DKBM,2031,29.077777919135887
REGION1,S03B1,DKBM00X00,1,DKBM,2032,23.869102008603264
REGION1,S03B1,DKBM00X00,1,DKBM,2033,31.313185943910995
REGION1,S03B1,DKBM00X00,1,DKBM,2034,21.952984602524957
REGION1,S03B1,DKBM00X00,1,DKBM,2035,14.868006721623988
REGION1,S03B1,DKBM00X00,1,DKBM,2036,36.89064051370224
REGION1,S03B1,DKBM00X00,1,DKBM,2037,39.57001584752643
REGION1,S03B1,DKBM00X00,1,DKBM,2038,42.860401430324885
REGION1,S03B1,DKBM00X00,1,DKBM,2039,84.71195028610121
REGION1,S03B1,DKBM00X00,1,DKBM,2040,77.9303006112367
REGION1,S03B1,DKBM00X00,1,DKBM,2041,79.13749641497905
REGION1,S03B1,DKBM00X00,1,DKBM,2042,81.42114287893878
REGION1,S03B1,DKBM00X00,1,DKBM,2043,95.37255949128931
REGION1,S03B1,DKBM00X00,1,DKBM,2044,91.8426132761935
REGION1,S03B1,DKBM00X00,1,DKBM,2045,112.36032228776514
REGION1,S03B1,DKBM00X00,1,DKBM,2046,115.74910597872083
REGION1,S03B1,DKBM00X00,1,DKBM,2047,8.570590959965168
REGION1,S03B1,DKBM00X00,1,DKBM,2050,33.99411192326109
REGION1,S03B1,DKBM00X00,1,DKBM,2051,40.9567963239393
REGION1,S03B1,DKBM00X00,1,DKBM,2053,30.53154322025772
REGION1,S03B1,DKBM00X00,1,DKBM,2055,33.10685407581371
REGION1,S03B1,DKBM00X00,1,DKBM,2057,29.276373034593032
REGION1,S03B1,DKBM00X00,1,DKBM,2058,76.03417823451737
REGION1,S03B1,DKBM00X00,1,DKBM,2059,75.22456567625972
REGION1,S03B1,DKBM00X00,1,DKBM,2060,42.36416206076744
REGION1,S03B1,DKBMCSPN2,1,DKE1,2028,0.5639767594909774
REGION1,S03B1,DKBMCSPN2,1,DKE1,2029,1.9569619425343177
REGION1,S03B1,DKBMCSPN2,1,DKE1,2030,9.620269548863728
REGION1,S03B1,DKBMCSPN2,1,DKE1,2031,9.914782925062616
REGION1,S03B1,DKBMCSPN2,1,DKE1,2032,8.162134753332603
REGION1,S03B1,DKBMCSPN2,1,DKE1,2033,10.738514437360807
REGION1,S03B1,DKBMCSPN2,1,DKE1,2034,7.550311808707285
REGION1,S03B1,DKBMCSPN2,1,DKE1,2035,5.128384332573569
REGION1,S03B1,DKBMCSPN2,1,DKE1,2036,12.761571529183412
REGION1,S03B1,DKBMCSPN2,1,DKE1,2037,13.728386853618204
REGION1,S03B1,DKBMCSPN2,1,DKE1,2038,14.91341235245042
REGION1,S03B1,DKBMCSPN2,1,DKE1,2039,16.78288757836029
REGION1,S03B1,DKBMCSPN2,1,DKE1,2040,19.347227878809623
REGION1,S03B1,DKBMCSPN2,1,DKE1,2041,22.237724544627294
REGION1,S03B1,DKBMCSPN2,1,DKE1,2042,25.486118676458155
REGION1,S03B1,DKBMCSPN2,1,DKE1,2043,29.126051785736408
REGION1,S03B1,DKBMCSPN2,1,DKE1,2044,33.19308591364893
REGION1,S03B1,DKBMCSPN2,1,DKE1,2045,37.72473404285339
REGION1,S03B1,DKBMCSPN2,1,DKE1,2046,42.52667572147874
REGION1,S03B1,DKBMCSPN2,1,DKE1,2047,3.175174941174462
REGION1,S03B1,DKBMCSPN2,1,DKE1,2050,12.917757363736268
REGION1,S03B1,DKBMCSPN2,1,DKE1,2051,15.670224750614771
REGION1,S03B1,DKBMCSPN2,1,DKE1,2053,11.796894718232572
REGION1,S03B1,DKBMCSPN2,1,DKE1,2055,12.872727938462324
REGION1,S03B1,DKBMCSPN2,1,DKE1,2057,11.429252452476852
REGION1,S03B1,DKBMCSPN2,1,DKE1,2058,29.725699699951274
REGION1,S03B1,DKBMCSPN2,1,DKE1,2059,29.442906723964928
REGION1,S03B1,DKBMCSPN2,1,DKE1,2060,16.596540008684297
REGION1,S03B1,DKBMSTPH3,1,DKE1,2015,16.077809664
REGION1,S03B1,DKBMSTPH3,1,DKE1,2017,16.077809664
REGION1,S03B1,DKBMSTPH3,1,DKE1,2018,2.0909792392557285
REGION1,S03B1,DKBMSTPH3,1,DKE1,2019,2.582972344290973
REGION1,S03B1,DKBMSTPH3,1,DKE1,2020,16.077809664
REGION1,S03B1,DKBMSTPH3,1,DKE1,2021,9.418241044606447
REGION1,S03B1,DKBMSTPH3,1,DKE1,2022,16.077809664
REGION1,S03B1,DKBMSTPH3,1,DKE1,2023,11.513919744
REGION1,S03B1,DKBMSTPH3,1,DKE1,2025,14.604447744000002
REGION1,S03B1,DKBMSTPH3,1,DKE1,2026,14.604447744000002
REGION1,S03B1,DKBMSTPH3,1,DKE1,2027,14.604447744000002
REGION1,S03B1,DKBMSTPH3,1,DKE1,2028,14.604447744000002
REGION1,S03B1,DKBMSTPH3,1,DKE1,2029,14.604447744000002
REGION1,S03B1,DKBMSTPH3,1,DKE1,2030,5.126426996894256
REGION1,S03B1,DKBMSTPH3,1,DKE1,2039,12.816924191999998
REGION1,S03B1,DKBMSTPH3,1,DKE1,2040,7.9284046107557185
REGION1,S03B1,DKBMSTPH3,1,DKE1,2041,5.635938315246709
REGION1,S03B1,DKBMSTPH3,1,DKE1,2042,3.413697815710168
REGION1,S03B1,DKBMSTPH3,1,DKE1,2043,4.94421408
REGION1,S03B1,DKBMSTPH3,1,DKE1,2045,3.090528
REGION1,S03B1,DKCO00I00,1,DKCO,2015,65.00356784464324
REGION1,S03B1,DKCO00I00,1,DKCO,2016,104.19259504803894
REGION1,S03B1,DKCO00I00,1,DKCO,2017,61.987541480879926
REGION1,S03B1,DKCO00I00,1,DKCO,2018,3.1769592214386525e-05
REGION1,S03B1,DKCO00I00,1,DKCO,2020,0.00022692146433686864
REGION1,S03B1,DKCO00I00,1,DKCO,2021,2.1101857128000003
REGION1,S03B1,DKCO00I00,1,DKCO,2022,126.42929212630408
REGION1,S03B1,DKCOCHPH3,1,DKE1,2015,19.95876081082768
REGION1,S03B1,DKCOCHPH3,1,DKE1,2016,35.64275237388156
REGION1,S03B1,DKCOCHPH3,1,DKE1,2017,19.263595210539066
REGION1,S03B1,DKCOCHPH3,1,DKE1,2022,52.084028708089726
REGION1,S03B1,DKCOSTPH1,1,DKE1,2015,5.392656
REGION1,S03B1,DKCOSTPH1,1,DKE1,2016,5.392656
REGION1,S03B1,DKCOSTPH1,1,DKE1,2017,5.392656
REGION1,S03B1,DKCOSTPH1,1,DKE1,2018,1.2763690796680888e-05
REGION1,S03B1,DKCOSTPH1,1,DKE1,2020,9.303796784645826e-05
REGION1,S03B1,DKCOSTPH1,1,DKE1,2021,0.86724
REGION1,S03B1,DKEL00TD0,1,DKE2,2015,82.74623597709785
REGION1,S03B1,DKEL00TD0,1,DKE2,2016,82.36298405276901
REGION1,S03B1,DKEL00TD0,1,DKE2,2017,81.98696329682367
REGION1,S03B1,DKEL00TD0,1,DKE2,2018,81.61094254087837
REGION1,S03B1,DKEL00TD0,1,DKE2,2019,81.23492178493306
REGION1,S03B1,DKEL00TD0,1,DKE2,2020,80.8661321973713
REGION1,S03B1,DKEL00TD0,1,DKE2,2021,82.76069831386502
REGION1,S03B1,DKEL00TD0,1,DKE2,2022,84.66972676712584
REGION1,S03B1,DKEL00TD0,1,DKE2,2023,86.58598771299364
REGION1,S03B1,DKEL00TD0,1,DKE2,2024,88.50949439370295
REGION1,S03B1,DKEL00TD0,1,DKE2,2025,90.4474541416153
REGION1,S03B1,DKEL00TD0,1,DKE2,2026,92.04554235438287
REGION1,S03B1,DKEL00TD0,1,DKE2,2027,93.64363056715047
REGION1,S03B1,DKEL00TD0,1,DKE2,2028,95.24171877991806
REGION1,S03B1,DKEL00TD0,1,DKE2,2029,96.84703816106921
REGION1,S03B1,DKEL00TD0,1,DKE2,2030,98.45235754222035
REGION1,S03B1,DKEL00TD0,1,DKE2,2031,102.40057547964616
REGION1,S03B1,DKEL00TD0,1,DKE2,2032,106.37048692222265
REGION1,S03B1,DKEL00TD0,1,DKE2,2033,110.36932303833338
REGION1,S03B1,DKEL00TD0,1,DKE2,2034,114.38985265959485
REGION1,S03B1,DKEL00TD0,1,DKE2,2035,118.43930695439052
REGION1,S03B1,DKEL00TD0,1,DKE2,2036,122.33690671313138
REGION1,S03B1,DKEL00TD0,1,DKE2,2037,126.24896880863938
REGION1,S03B1,DKEL00TD0,1,DKE2,2038,130.17549324091448
REGION1,S03B1,DKEL00TD0,1,DKE2,2039,134.1237111783403
REGION1,S03B1,DKEL00TD0,1,DKE2,2040,138.07916028414965
REGION1,S03B1,DKEL00TD0,1,DKE2,2041,141.405497740589
REGION1,S03B1,DKEL00TD0,1,DKE2,2042,144.73906636541187
REGION1,S03B1,DKEL00TD0,1,DKE2,2043,148.09432849538544
REGION1,S03B1,DKEL00TD0,1,DKE2,2044,151.46405296212612
REGION1,S03B1,DKEL00TD0,1,DKE2,2045,154.8410085972504
REGION1,S03B1,DKEL00TD0,1,DKE2,2046,158.22519540075822
REGION1,S03B1,DKEL00TD0,1,DKE2,2047,161.61661337264965
REGION1,S03B1,DKEL00TD0,1,DKE2,2048,165.02249368130816
REGION1,S03B1,DKEL00TD0,1,DKE2,2049,168.43560515835026
REGION1,S03B1,DKEL00TD0,1,DKE2,2050,171.87041014054302
REGION1,S03B1,DKEL00TD0,1,DKE2,2051,172.64414515758435
REGION1,S03B1,DKEL00TD0,1,DKE2,2052,173.41788017462562
REGION1,S03B1,DKEL00TD0,1,DKE2,2053,174.19884636005054
REGION1,S03B1,DKEL00TD0,1,DKE2,2054,174.987043713859
REGION1,S03B1,DKEL00TD0,1,DKE2,2055,175.7680098992839
REGION1,S03B1,DKEL00TD0,1,DKE2,2056,176.6212877685444
REGION1,S03B1,DKEL00TD0,1,DKE2,2057,177.46733446942133
REGION1,S03B1,DKEL00TD0,1,DKE2,2058,178.32784350706544
REGION1,S03B1,DKEL00TD0,1,DKE2,2059,179.18112137632596
REGION1,S03B1,DKEL00TD0,1,DKE2,2060,180.04886158235365
REGION1,S03B1,DKELNOPH1,2,DKE1,2019,12.052173652107339
REGION1,S03B1,DKELNOPH1,2,DKE1,2020,2.2544844177408545
REGION1,S03B1,DKELNOPH1,2,DKE1,2024,3.702529603146203
REGION1,S03B1,DKELNOPH1,2,DKE1,2025,34.788659314919705
REGION1,S03B1,DKELNOPH1,2,DKE1,2026,28.04743975452014
REGION1,S03B1,DKELNOPH1,2,DKE1,2027,47.922238377296196
REGION1,S03B1,DKELNOPH1,2,DKE1,2028,61.202831628987774
REGION1,S03B1,DKELNOPH1,2,DKE1,2029,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2030,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2031,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2032,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2033,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2034,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2035,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2036,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2037,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2038,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2039,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2040,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2041,70.60945379235571
REGION1,S03B1,DKELNOPH1,2,DKE1,2042,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2043,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2044,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2045,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2046,83.88576000000015
REGION1,S03B1,DKELNOPH1,2,DKE1,2047,83.88576000000015
REGION1,S03B1,DKELNOPH1,2,DKE1,2048,83.88576000000015
REGION1,S03B1,DKELNOPH1,2,DKE1,2049,83.88576000000015
REGION1,S03B1,DKELNOPH1,2,DKE1,2050,83.88576000000015
REGION1,S03B1,DKELNOPH1,2,DKE1,2051,83.88576000000015
REGION1,S03B1,DKELNOPH1,2,DKE1,2052,83.88576000000015
REGION1,S03B1,DKELNOPH1,2,DKE1,2053,83.88576000000015
REGION1,S03B1,DKELNOPH1,2,DKE1,2054,83.88576000000015
REGION1,S03B1,DKELNOPH1,2,DKE1,2055,83.88576000000015
REGION1,S03B1,DKELNOPH1,2,DKE1,2056,83.88576000000015
REGION1,S03B1,DKELNOPH1,2,DKE1,2057,83.88576000000015
REGION1,S03B1,DKELNOPH1,2,DKE1,2058,83.88576000000015
REGION1,S03B1,DKELNOPH1,2,DKE1,2059,83.88575999999999
REGION1,S03B1,DKELNOPH1,2,DKE1,2060,83.88575999999999
REGION1,S03B1,DKELSEPH1,2,DKE1,2018,38.18811009632033
REGION1,S03B1,DKELSEPH1,2,DKE1,2019,25.248144780820844
REGION1,S03B1,DKELSEPH1,2,DKE1,2020,22.345304091655976
REGION1,S03B1,DKELSEPH1,2,DKE1,2021,34.16953572938317
REGION1,S03B1,DKELSEPH1,2,DKE1,2023,23.93253096202662
REGION1,S03B1,DKELSEPH1,2,DKE1,2024,34.63010711736347
REGION1,S03B1,DKELSEPH1,2,DKE1,2028,42.43056754649595
REGION1,S03B1,DKELSEPH1,2,DKE1,2029,19.79485480875399
REGION1,S03B1,DKELSEPH1,2,DKE1,2030,61.41635999999999
REGION1,S03B1,DKELSEPH1,2,DKE1,2031,61.41635999999999
REGION1,S03B1,DKELSEPH1,2,DKE1,2032,61.41635999999999
REGION1,S03B1,DKELSEPH1,2,DKE1,2033,61.41635999999999
REGION1,S03B1,DKELSEPH1,2,DKE1,2034,61.41635999999999
REGION1,S03B1,DKELSEPH1,2,DKE1,2035,61.41635999999999
REGION1,S03B1,DKELSEPH1,2,DKE1,2036,39.412799237960805
REGION1,S03B1,DKELSEPH1,2,DKE1,2037,34.483904644867266
REGION1,S03B1,DKELSEPH1,2,DKE1,2038,31.338687214911484
REGION1,S03B1,DKELSEPH1,2,DKE1,2039,30.622188087998087
REGION1,S03B1,DKELSEPH1,2,DKE1,2047,52.398705640496836
REGION1,S03B1,DKELSEPH1,2,DKE1,2048,56.960001693383866
REGION1,S03B1,DKELSEPH1,2,DKE1,2049,60.544529355326375
REGION1,S03B1,DKELSEPH1,2,DKE1,2050,33.131153754305046
REGION1,S03B1,DKELSEPH1,2,DKE1,2051,31.18641779361639
REGION1,S03B1,DKELSEPH1,2,DKE1,2052,49.130304240907336
REGION1,S03B1,DKELSEPH1,2,DKE1,2053,61.41635999999999
REGION1,S03B1,DKELSEPH1,2,DKE1,2054,59.56631601092074
REGION1,S03B1,DKELSEPH1,2,DKE1,2055,61.41635999999999
REGION1,S03B1,DKELSEPH1,2,DKE1,2056,60.93701982874623
REGION1,S03B1,DKELSEPH1,2,DKE1,2057,61.41635999999999
REGION1,S03B1,DKELSEPH1,2,DKE1,2058,61.41635999999999
REGION1,S03B1,DKELSEPH1,2,DKE1,2059,61.41635999999999
REGION1,S03B1,DKELSEPH1,2,DKE1,2060,61.41635999999999
REGION1,S03B1,DKGO00X00,1,DKGO,2022,2.606156019644112
REGION1,S03B1,DKGO00X00,1,DKGO,2023,3.402191239287954
REGION1,S03B1,DKGO00X00,1,DKGO,2024,2.95647566089304
REGION1,S03B1,DKGO00X00,1,DKGO,2025,3.1316291427261755
REGION1,S03B1,DKGO00X00,1,DKGO,2026,8.197312592521774
REGION1,S03B1,DKGO00X00,1,DKGO,2027,11.194206160575384
REGION1,S03B1,DKGO00X00,1,DKGO,2028,8.545641521907687
REGION1,S03B1,DKGO00X00,1,DKGO,2029,10.35029541152464
REGION1,S03B1,DKGO00X00,1,DKGO,2030,20.184728970060966
REGION1,S03B1,DKGO00X00,1,DKGO,2031,19.585604707527278
REGION1,S03B1,DKGO00X00,1,DKGO,2032,14.925698376275038
REGION1,S03B1,DKGO00X00,1,DKGO,2033,16.311041219885105
REGION1,S03B1,DKGO00X00,1,DKGO,2034,28.253864459517438
REGION1,S03B1,DKGO00X00,1,DKGO,2035,28.19551571538084
REGION1,S03B1,DKGO00X00,1,DKGO,2036,28.137166971244238
REGION1,S03B1,DKGO00X00,1,DKGO,2037,28.078750142225324
REGION1,S03B1,DKGO00X00,1,DKGO,2038,28.02040139808873
REGION1,S03B1,DKGO00X00,1,DKGO,2039,27.96198456906982
REGION1,S03B1,DKGO00X00,1,DKGO,2040,27.903635824933225
REGION1,S03B1,DKGO00X00,1,DKGO,2041,27.84760196679504
REGION1,S03B1,DKGO00X00,1,DKGO,2042,27.79156810865685
REGION1,S03B1,DKGO00X00,1,DKGO,2043,27.735534250518672
REGION1,S03B1,DKGO00X00,1,DKGO,2044,27.679500392380486
REGION1,S03B1,DKGO00X00,1,DKGO,2045,27.623466534242308
REGION1,S03B1,DKGO00X00,1,DKGO,2046,27.56743267610413
REGION1,S03B1,DKGO00X00,1,DKGO,2047,18.65894475396212
REGION1,S03B1,DKGO00X00,1,DKGO,2048,27.45536495982776
REGION1,S03B1,DKGO00X00,1,DKGO,2049,27.39933110168958
REGION1,S03B1,DKGO00X00,1,DKGO,2050,27.3432972435514
REGION1,S03B1,DKGO00X00,1,DKGO,2051,27.315995205746525
REGION1,S03B1,DKGO00X00,1,DKGO,2052,27.28869316794165
REGION1,S03B1,DKGO00X00,1,DKGO,2053,20.04564625134777
REGION1,S03B1,DKGO00X00,1,DKGO,2054,13.073036041197978
REGION1,S03B1,DKGO00X00,1,DKGO,2055,27.206855139409328
REGION1,S03B1,DKGO00X00,1,DKGO,2056,27.179689271369075
REGION1,S03B1,DKGO00X00,1,DKGO,2057,26.378586830229303
REGION1,S03B1,DKGO00X00,1,DKGO,2058,27.12535753528855
REGION1,S03B1,DKGO00X00,1,DKGO,2059,27.098191667248287
REGION1,S03B1,DKGO00X00,1,DKGO,2060,27.071093884090335
REGION1,S03B1,DKGOCVPH2,1,DKE1,2022,0.6145029142680901
REGION1,S03B1,DKGOCVPH2,1,DKE1,2023,0.803550169295328
REGION1,S03B1,DKGOCVPH2,1,DKE1,2024,0.6994545938429131
REGION1,S03B1,DKGOCVPH2,1,DKE1,2025,0.7421432142792219
REGION1,S03B1,DKGOCVPH2,1,DKE1,2026,1.9459080025641649
REGION1,S03B1,DKGOCVPH2,1,DKE1,2027,2.6618204768017333
REGION1,S03B1,DKGOCVPH2,1,DKE1,2028,2.0354810524892426
REGION1,S03B1,DKGOCVPH2,1,DKE1,2029,2.4695185200310754
REGION1,S03B1,DKGOCVPH2,1,DKE1,2030,4.824150706259641
REGION1,S03B1,DKGOCVPH2,1,DKE1,2031,4.690567354929141
REGION1,S03B1,DKGOCVPH2,1,DKE1,2032,3.5819240394713248
REGION1,S03B1,DKGOCVPH2,1,DKE1,2033,3.922450863048857
REGION1,S03B1,DKGOCVPH2,1,DKE1,2034,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2035,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2036,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2037,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2038,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2039,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2040,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2041,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2042,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2043,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2044,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2045,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2046,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2047,4.617693436605116
REGION1,S03B1,DKGOCVPH2,1,DKE1,2048,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2049,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2050,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2051,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2052,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2053,5.006367647432155
REGION1,S03B1,DKGOCVPH2,1,DKE1,2054,3.268242669086149
REGION1,S03B1,DKGOCVPH2,1,DKE1,2055,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2056,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2057,6.614423834823449
REGION1,S03B1,DKGOCVPH2,1,DKE1,2058,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2059,6.8084882306418235
REGION1,S03B1,DKGOCVPH2,1,DKE1,2060,6.8084882306418235
REGION1,S03B1,DKHYDMPH0,1,DKE1,2015,0.126553968
REGION1,S03B1,DKHYDMPH0,1,DKE1,2016,0.11694899070521196
REGION1,S03B1,DKHYDMPH0,1,DKE1,2017,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2018,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2019,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2020,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2021,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2022,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2023,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2024,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2025,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2026,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2027,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2028,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2029,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2030,0.018179807304328124
REGION1,S03B1,DKHYDMPH0,1,DKE1,2031,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2032,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2033,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2034,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2035,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2036,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2037,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2038,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2039,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2040,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2041,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2042,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2043,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2044,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2045,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2046,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2047,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2048,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2049,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2050,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2051,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2052,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2053,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2054,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2055,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2056,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2057,0.01999828116627735
REGION1,S03B1,DKHYDMPH0,1,DKE1,2058,0.022485168
REGION1,S03B1,DKHYDMPH0,1,DKE1,2059,0.01907269452043332
REGION1,S03B1,DKHYDMPH0,1,DKE1,2060,0.02144448
REGION1,S03B1,DKHYDMPH3,1,DKE1,2018,0.059147453224502246
REGION1,S03B1,DKHYDMPH3,1,DKE1,2019,0.059147453224502246
REGION1,S03B1,DKHYDMPH3,1,DKE1,2020,0.059147453224502246
REGION1,S03B1,DKHYDMPH3,1,DKE1,2021,0.059147453224502246
REGION1,S03B1,DKHYDMPH3,1,DKE1,2022,0.059147453224502246
REGION1,S03B1,DKHYDMPH3,1,DKE1,2023,0.059147453224502246
REGION1,S03B1,DKHYDMPH3,1,DKE1,2024,0.059147453224502246
REGION1,S03B1,DKHYDMPH3,1,DKE1,2025,0.059147453224502246
REGION1,S03B1,DKHYDMPH3,1,DKE1,2026,0.059147453224502246
REGION1,S03B1,DKHYDMPH3,1,DKE1,2027,0.059147453224502246
REGION1,S03B1,DKHYDMPH3,1,DKE1,2028,0.059147453224502246
REGION1,S03B1,DKHYDMPH3,1,DKE1,2029,0.059147453224502246
REGION1,S03B1,DKHYDMPH3,1,DKE1,2030,0.04782216001958319
REGION1,S03B1,DKHYDMPH3,1,DKE1,2031,0.059147453224502246
