REGION,TIMESLICE,FUEL,YEAR,VALUE
REGION1,S03B1,DKE2,2051,18.03302601125
REGION1,S03B2,DKE2,2051,81.6031393925
REGION1,S03B3,DKE2,2051,13.154671375
REGION1,S04B1,DKE2,2051,5.1455025162500005
REGION1,S04B2,DKE2,2051,19.3099658225
REGION1,S04B3,DKE2,2051,3.0375546525
REGION1,S05B1,DKE2,2051,5.33841729125
REGION1,S05B2,DKE2,2051,19.666308315000002
REGION1,S05B3,DKE2,2051,3.2264966275
REGION1,S01B1,DKE2,2052,8.860966726920001
REGION1,S01B2,DKE2,2052,32.243277871139995
REGION1,S01B3,DKE2,2052,5.2518671032799995
REGION1,S02B1,DKE2,2052,4.7309809411199994
REGION1,S02B2,DKE2,2052,17.64837274578
REGION1,S02B3,DKE2,2052,1.81422247188
REGION1,S03B1,DKE2,2052,18.11384418018
REGION1,S03B2,DKE2,2052,81.96885817428
REGION1,S03B3,DKE2,2052,13.213626342
REGION1,S04B1,DKE2,2052,5.16856298826
REGION1,S04B2,DKE2,2052,19.39650682116
REGION1,S04B3,DKE2,2052,3.05116798644
REGION1,S05B1,DKE2,2052,5.36234234466
REGION1,S05B2,DKE2,2052,19.75444632504
REGION1,S05B3,DKE2,2052,3.24095673804
REGION1,S01B1,DKE2,2053,8.9008710054
REGION1,S01B2,DKE2,2053,32.3884815243
REGION1,S01B3,DKE2,2053,5.2755182436
REGION1,S02B1,DKE2,2053,4.7522863344
REGION1,S02B2,DKE2,2053,17.7278500311
REGION1,S02B3,DKE2,2053,1.8223926006
REGION1,S03B1,DKE2,2053,18.195417659100002
REGION1,S03B2,DKE2,2053,82.3379948886
REGION1,S03B3,DKE2,2053,13.27313229
REGION1,S04B1,DKE2,2053,5.191838978700001
REGION1,S04B2,DKE2,2053,19.4838566142
REGION1,S04B3,DKE2,2053,3.0649085478
REGION1,S05B1,DKE2,2053,5.3864909967
REGION1,S05B2,DKE2,2053,19.8434080548
REGION1,S05B3,DKE2,2053,3.2555519898000003
REGION1,S01B1,DKE2,2054,8.941144767940001
REGION1,S01B2,DKE2,2054,32.53502965573
REGION1,S01B3,DKE2,2054,5.29938837596
REGION1,S02B1,DKE2,2054,4.77378899984
REGION1,S02B2,DKE2,2054,17.80806321721
REGION1,S02B3,DKE2,2054,1.83063837866
REGION1,S03B1,DKE2,2054,18.27774644801
REGION1,S03B2,DKE2,2054,82.71054953546
REGION1,S03B3,DKE2,2054,13.333189219
REGION1,S04B1,DKE2,2054,5.21533048757
REGION1,S04B2,DKE2,2054,19.57201520162
REGION1,S04B3,DKE2,2054,3.0787763365800003
REGION1,S05B1,DKE2,2054,5.41086324737
REGION1,S05B2,DKE2,2054,19.933193504280002
REGION1,S05B3,DKE2,2054,3.27028238278
REGION1,S01B1,DKE2,2055,8.98104904642
REGION1,S01B2,DKE2,2055,32.680233308889996
REGION1,S01B3,DKE2,2055,5.32303951628
REGION1,S02B1,DKE2,2055,4.795094393119999
REGION1,S02B2,DKE2,2055,17.88754050253
REGION1,S02B3,DKE2,2055,1.8388085073799998
REGION1,S03B1,DKE2,2055,18.35931992693
REGION1,S03B2,DKE2,2055,83.07968624978
REGION1,S03B3,DKE2,2055,13.392695167
REGION1,S04B1,DKE2,2055,5.23860647801
REGION1,S04B2,DKE2,2055,19.65936499466
REGION1,S04B3,DKE2,2055,3.09251689794
REGION1,S05B1,DKE2,2055,5.43501189941
REGION1,S05B2,DKE2,2055,20.02215523404
REGION1,S05B3,DKE2,2055,3.28487763454
REGION1,S01B1,DKE2,2056,9.0246481655
REGION1,S01B2,DKE2,2056,32.83888174475
REGION1,S01B3,DKE2,2056,5.348880576999999
REGION1,S02B1,DKE2,2056,4.8183725079999995
REGION1,S02B2,DKE2,2056,17.97437679575
REGION1,S02B3,DKE2,2056,1.8477351295
REGION1,S03B1,DKE2,2056,18.44844650575
REGION1,S03B2,DKE2,2056,83.48300228949999
REGION1,S03B3,DKE2,2056,13.457710924999999
REGION1,S04B1,DKE2,2056,5.26403765275
REGION1,S04B2,DKE2,2056,19.7548027315
REGION1,S04B3,DKE2,2056,3.1075297335000003
REGION1,S05B1,DKE2,2056,5.46139653775
REGION1,S05B2,DKE2,2056,20.119354161
REGION1,S05B3,DKE2,2056,3.3008242985
REGION1,S01B1,DKE2,2057,9.06787780052
REGION1,S01B2,DKE2,2057,32.99618570233999
REGION1,S01B3,DKE2,2057,5.37450264568
REGION1,S02B1,DKE2,2057,4.841453350719999
REGION1,S02B2,DKE2,2057,18.06047718818
REGION1,S02B3,DKE2,2057,1.8565861022799999
REGION1,S03B1,DKE2,2057,18.53681777458
REGION1,S03B2,DKE2,2057,83.88290039668
REGION1,S03B3,DKE2,2057,13.522175701999998
REGION1,S04B1,DKE2,2057,5.28925330906
REGION1,S04B2,DKE2,2057,19.849431673959998
REGION1,S04B3,DKE2,2057,3.12241534164
REGION1,S05B1,DKE2,2057,5.48755757746
REGION1,S05B2,DKE2,2057,20.215729368239998
REGION1,S05B3,DKE2,2057,3.31663582124
REGION1,S01B1,DKE2,2058,9.111846403660001
REGION1,S01B2,DKE2,2058,33.15617861647
REGION1,S01B3,DKE2,2058,5.40056269844
REGION1,S02B1,DKE2,2058,4.86492873776
REGION1,S02B2,DKE2,2058,18.148049382190003
REGION1,S02B3,DKE2,2058,1.86558837374
REGION1,S03B1,DKE2,2058,18.626699663390003
REGION1,S03B2,DKE2,2058,84.28963436894
REGION1,S03B3,DKE2,2058,13.587742441
REGION1,S04B1,DKE2,2058,5.314900002230001
REGION1,S04B2,DKE2,2058,19.945678205180002
REGION1,S04B3,DKE2,2058,3.1375554046200005
REGION1,S05B1,DKE2,2058,5.51416581443
REGION1,S05B2,DKE2,2058,20.313752014920002
REGION1,S05B3,DKE2,2058,3.33271762642
REGION1,S01B1,DKE2,2059,9.155445522740001
REGION1,S01B2,DKE2,2059,33.314827052329996
REGION1,S01B3,DKE2,2059,5.426403759159999
REGION1,S02B1,DKE2,2059,4.88820685264
REGION1,S02B2,DKE2,2059,18.23488567541
REGION1,S02B3,DKE2,2059,1.8745149958599998
REGION1,S03B1,DKE2,2059,18.71582624221
REGION1,S03B2,DKE2,2059,84.69295040866
REGION1,S03B3,DKE2,2059,13.652758198999999
REGION1,S04B1,DKE2,2059,5.34033117697
REGION1,S04B2,DKE2,2059,20.04111594202
REGION1,S04B3,DKE2,2059,3.15256824018
REGION1,S05B1,DKE2,2059,5.54055045277
REGION1,S05B2,DKE2,2059,20.41095094188
REGION1,S05B3,DKE2,2059,3.34866429038
REGION1,S01B1,DKE2,2060,9.19978360994
REGION1,S01B2,DKE2,2060,33.476164444729996
REGION1,S01B3,DKE2,2060,5.45268280396
REGION1,S02B1,DKE2,2060,4.91187951184
REGION1,S02B2,DKE2,2060,18.32319377021
REGION1,S02B3,DKE2,2060,1.88359291666
REGION1,S03B1,DKE2,2060,18.806463441010003
REGION1,S03B2,DKE2,2060,85.10310231346
REGION1,S03B3,DKE2,2060,13.718875919
REGION1,S04B1,DKE2,2060,5.36619338857
REGION1,S04B2,DKE2,2060,20.13817126762
REGION1,S04B3,DKE2,2060,3.16783553058
REGION1,S05B1,DKE2,2060,5.56738228837
REGION1,S05B2,DKE2,2060,20.50979730828
REGION1,S05B3,DKE2,2060,3.36488123678
REGION1,S02B1,DKH2,2015,1.0
REGION1,S02B1,DKH2,2016,1.0
REGION1,S02B1,DKH2,2017,1.0
REGION1,S02B1,DKH2,2018,1.0
REGION1,S02B1,DKH2,2019,1.0
REGION1,S02B1,DKH2,2020,1.0
REGION1,S02B1,DKH2,2021,1.0
REGION1,S02B1,DKH2,2022,1.0
REGION1,S02B1,DKH2,2023,1.0
REGION1,S02B1,DKH2,2024,1.0
REGION1,S02B1,DKH2,2025,1.0
REGION1,S02B1,DKH2,2026,1.0
REGION1,S02B1,DKH2,2027,1.0
REGION1,S02B1,DKH2,2028,1.0
REGION1,S02B1,DKH2,2029,1.0
REGION1,S02B1,DKH2,2030,1.0
REGION1,S02B1,DKH2,2031,1.0
REGION1,S02B1,DKH2,2032,1.0
REGION1,S02B1,DKH2,2033,1.0
REGION1,S02B1,DKH2,2034,1.0
REGION1,S02B1,DKH2,2035,1.0
REGION1,S02B1,DKH2,2036,1.0
REGION1,S02B1,DKH2,2037,1.0
REGION1,S02B1,DKH2,2038,1.0
REGION1,S02B1,DKH2,2039,1.0
REGION1,S02B1,DKH2,2040,1.0
REGION1,S02B1,DKH2,2041,1.0
REGION1,S02B1,DKH2,2042,1.0
REGION1,S02B1,DKH2,2043,1.0
REGION1,S02B1,DKH2,2044,1.0
REGION1,S02B1,DKH2,2045,1.0
REGION1,S02B1,DKH2,2046,1.0
REGION1,S02B1,DKH2,2047,1.0
REGION1,S02B1,DKH2,2048,1.0
REGION1,S02B1,DKH2,2049,1.0
REGION1,S02B1,DKH2,2050,1.0
REGION1,S02B1,DKH2,2051,1.0
REGION1,S02B1,DKH2,2052,1.0
REGION1,S02B1,DKH2,2053,1.0
REGION1,S02B1,DKH2,2054,1.0
REGION1,S02B1,DKH2,2055,1.0
REGION1,S02B1,DKH2,2056,1.0
REGION1,S02B1,DKH2,2057,1.0
REGION1,S02B1,DKH2,2058,1.0
REGION1,S02B1,DKH2,2059,1.0
REGION1,S02B1,DKH2,2060,1.0
REGION1,S01B1,FIE2,2015,13.443714950399999
REGION1,S01B2,FIE2,2015,37.981949356399994
REGION1,S01B3,FIE2,2015,7.229608911
REGION1,S02B1,FIE2,2015,7.18176242
REGION1,S02B2,FIE2,2015,21.0992222868
REGION1,S02B3,FIE2,2015,2.5325476931999997
REGION1,S03B1,FIE2,2015,23.456658160599996
REGION1,S03B2,FIE2,2015,87.7482045356
REGION1,S03B3,FIE2,2015,15.7713382442
REGION1,S04B1,FIE2,2015,7.498987596799999
REGION1,S04B2,FIE2,2015,21.8227480254
REGION1,S04B3,FIE2,2015,4.0627245442
REGION1,S05B1,FIE2,2015,7.707477569399999
REGION1,S05B2,FIE2,2015,22.454325117
REGION1,S05B3,FIE2,2015,4.208730589
REGION1,S01B1,FIE2,2016,13.32214441056
REGION1,S01B2,FIE2,2016,37.63848134146
REGION1,S01B3,FIE2,2016,7.16423208165
REGION1,S02B1,FIE2,2016,7.116818263
REGION1,S02B2,FIE2,2016,20.90842354902
REGION1,S02B3,FIE2,2016,2.50964604798
REGION1,S03B1,FIE2,2016,23.24454130109
REGION1,S03B2,FIE2,2016,86.95470388234
REGION1,S03B3,FIE2,2016,15.62871917563
REGION1,S04B1,FIE2,2016,7.43117479552
REGION1,S04B2,FIE2,2016,21.62540649681
REGION1,S04B3,FIE2,2016,4.02598562063
REGION1,S05B1,FIE2,2016,7.637779408409999
REGION1,S05B2,FIE2,2016,22.25127228255
REGION1,S05B3,FIE2,2016,4.17067134335
REGION1,S01B1,FIE2,2017,13.202466019200001
REGION1,S01B2,FIE2,2017,37.3003591322
REGION1,S01B3,FIE2,2017,7.0998727905
REGION1,S02B1,FIE2,2017,7.05288491
REGION1,S02B2,FIE2,2017,20.720594441400003
REGION1,S02B3,FIE2,2017,2.4871008486000004
REGION1,S03B1,FIE2,2017,23.035725871300002
REGION1,S03B2,FIE2,2017,86.17355343380001
REGION1,S03B3,FIE2,2017,15.488319859100002
REGION1,S04B1,FIE2,2017,7.3644174464
REGION1,S04B2,FIE2,2017,21.431136431700004
REGION1,S04B3,FIE2,2017,3.9898185091000005
REGION1,S05B1,FIE2,2017,7.5691660437
REGION1,S05B2,FIE2,2017,22.0513798035
REGION1,S05B3,FIE2,2017,4.1332044595
REGION1,S01B1,FIE2,2018,13.08467977632
REGION1,S01B2,FIE2,2018,36.96758272862
REGION1,S01B3,FIE2,2018,7.03653103755
REGION1,S02B1,FIE2,2018,6.989962361000001
REGION1,S02B2,FIE2,2018,20.53573496394
REGION1,S02B3,FIE2,2018,2.4649120950600003
REGION1,S03B1,FIE2,2018,22.83021187123
REGION1,S03B2,FIE2,2018,85.40475318998
REGION1,S03B3,FIE2,2018,15.350140294610002
REGION1,S04B1,FIE2,2018,7.29871554944
REGION1,S04B2,FIE2,2018,21.23993783007
REGION1,S04B3,FIE2,2018,3.9542232096100003
REGION1,S05B1,FIE2,2018,7.50163747527
REGION1,S05B2,FIE2,2018,21.85464767985
REGION1,S05B3,FIE2,2018,4.09632993745
REGION1,S01B1,FIE2,2019,12.968312644799997
REGION1,S01B2,FIE2,2019,36.638815679299995
REGION1,S01B3,FIE2,2019,6.973952438249999
REGION1,S02B1,FIE2,2019,6.927797914999999
REGION1,S02B2,FIE2,2019,20.3531027091
REGION1,S02B3,FIE2,2019,2.4429906759
REGION1,S03B1,FIE2,2019,22.627173943449996
REGION1,S03B2,FIE2,2019,84.6452155997
REGION1,S03B3,FIE2,2019,15.21362554415
REGION1,S04B1,FIE2,2019,7.233805241599999
REGION1,S04B2,FIE2,2019,21.05104282605
REGION1,S04B3,FIE2,2019,3.9190567691499996
REGION1,S05B1,FIE2,2019,7.434922504049999
REGION1,S05B2,FIE2,2019,21.660285822749998
REGION1,S05B3,FIE2,2019,4.05989968675
REGION1,S01B1,FIE2,2020,12.85383766176
REGION1,S01B2,FIE2,2020,36.315394435660004
REGION1,S01B3,FIE2,2020,6.9123913771500005
REGION1,S02B1,FIE2,2020,6.866644273
REGION1,S02B2,FIE2,2020,20.173440084420005
REGION1,S02B3,FIE2,2020,2.42142570258
REGION1,S03B1,FIE2,2020,22.42743744539
REGION1,S03B2,FIE2,2020,83.89802821414
REGION1,S03B3,FIE2,2020,15.079330545730002
REGION1,S04B1,FIE2,2020,7.16995038592
REGION1,S04B2,FIE2,2020,20.86521928551
REGION1,S04B3,FIE2,2020,3.88446214073
REGION1,S05B1,FIE2,2020,7.36929232911
REGION1,S05B2,FIE2,2020,21.46908432105
REGION1,S05B3,FIE2,2020,4.02406179785
REGION1,S01B1,FIE2,2021,13.106912520959998
REGION1,S01B2,FIE2,2021,37.03039594536
REGION1,S01B3,FIE2,2021,7.048487111399999
REGION1,S02B1,FIE2,2021,7.001839308
REGION1,S02B2,FIE2,2021,20.570628118320002
REGION1,S02B3,FIE2,2021,2.4691003336799997
REGION1,S03B1,FIE2,2021,22.869003670439998
REGION1,S03B2,FIE2,2021,85.54986809543999
REGION1,S03B3,FIE2,2021,15.37622238108
REGION1,S04B1,FIE2,2021,7.31111711232
REGION1,S04B2,FIE2,2021,21.27602752596
REGION1,S04B3,FIE2,2021,3.96094200108
REGION1,S05B1,FIE2,2021,7.514383831559999
REGION1,S05B2,FIE2,2021,21.891781855799998
REGION1,S05B3,FIE2,2021,4.1032901886
REGION1,S01B1,FIE2,2022,13.360460417279999
REGION1,S01B2,FIE2,2022,37.746733906479996
REGION1,S01B3,FIE2,2022,7.184837230199999
REGION1,S02B1,FIE2,2022,7.137287044
REGION1,S02B2,FIE2,2022,20.96855855976
REGION1,S02B3,FIE2,2022,2.51686407624
REGION1,S03B1,FIE2,2022,23.311395252919997
REGION1,S03B2,FIE2,2022,87.20479552792
REGION1,S03B3,FIE2,2022,15.67366915444
REGION1,S04B1,FIE2,2022,7.4525477017599995
REGION1,S04B2,FIE2,2022,21.687603632280002
REGION1,S04B3,FIE2,2022,4.03756481444
REGION1,S05B1,FIE2,2022,7.65974653308
REGION1,S05B2,FIE2,2022,22.3152694794
REGION1,S05B3,FIE2,2022,4.1826666698
REGION1,S01B1,FIE2,2023,13.61495438784
REGION1,S01B2,FIE2,2023,38.46574477044
REGION1,S01B3,FIE2,2023,7.321696118099999
REGION1,S02B1,FIE2,2023,7.273240181999999
REGION1,S02B2,FIE2,2023,21.367973816280003
REGION1,S02B3,FIE2,2023,2.56480604172
REGION1,S03B1,FIE2,2023,23.755437550259998
REGION1,S03B2,FIE2,2023,88.86589806276
REGION1,S03B3,FIE2,2023,15.97222580382
REGION1,S04B1,FIE2,2023,7.59450601728
REGION1,S04B2,FIE2,2023,22.10071547034
REGION1,S04B3,FIE2,2023,4.11447353382
REGION1,S05B1,FIE2,2023,7.805651632739999
REGION1,S05B2,FIE2,2023,22.7403372807
REGION1,S05B3,FIE2,2023,4.2623393319
REGION1,S01B1,FIE2,2024,13.8694483584
REGION1,S01B2,FIE2,2024,39.1847556344
REGION1,S01B3,FIE2,2024,7.458555005999999
REGION1,S02B1,FIE2,2024,7.40919332
REGION1,S02B2,FIE2,2024,21.7673890728
REGION1,S02B3,FIE2,2024,2.6127480072
REGION1,S03B1,FIE2,2024,24.1994798476
REGION1,S03B2,FIE2,2024,90.5270005976
REGION1,S03B3,FIE2,2024,16.2707824532
REGION1,S04B1,FIE2,2024,7.7364643328
REGION1,S04B2,FIE2,2024,22.5138273084
REGION1,S04B3,FIE2,2024,4.1913822532
REGION1,S05B1,FIE2,2024,7.951556732399999
REGION1,S05B2,FIE2,2024,23.165405082
REGION1,S05B3,FIE2,2024,4.342011994
REGION1,S01B1,FIE2,2025,14.1248884032
REGION1,S01B2,FIE2,2025,39.906439401200004
REGION1,S01B3,FIE2,2025,7.5959226630000005
REGION1,S02B1,FIE2,2025,7.54565186
REGION1,S02B2,FIE2,2025,22.168289144400003
REGION1,S02B3,FIE2,2025,2.6608681956
REGION1,S03B1,FIE2,2025,24.6451728598
REGION1,S03B2,FIE2,2025,92.19427823480001
REGION1,S03B3,FIE2,2025,16.5704489786
REGION1,S04B1,FIE2,2025,7.8789503744000005
REGION1,S04B2,FIE2,2025,22.928474878200003
REGION1,S04B3,FIE2,2025,4.2685768786
REGION1,S05B1,FIE2,2025,8.0980042302
REGION1,S05B2,FIE2,2025,23.592053061
REGION1,S05B3,FIE2,2025,4.421980837
REGION1,S01B1,FIE2,2026,14.326875253439999
REGION1,S01B2,FIE2,2026,40.47710415754
REGION1,S01B3,FIE2,2026,7.70454486585
REGION1,S02B1,FIE2,2026,7.653555187
REGION1,S02B2,FIE2,2026,22.485297163980004
REGION1,S02B3,FIE2,2026,2.69891878902
REGION1,S03B1,FIE2,2026,24.99760048241
REGION1,S03B2,FIE2,2026,93.51266258866
REGION1,S03B3,FIE2,2026,16.80740750887
REGION1,S04B1,FIE2,2026,7.99161989248
REGION1,S04B2,FIE2,2026,23.256353604690002
REGION1,S04B3,FIE2,2026,4.32961781387
REGION1,S05B1,FIE2,2026,8.21380623309
REGION1,S05B2,FIE2,2026,23.92942099995
REGION1,S05B3,FIE2,2026,4.48521545915
REGION1,S01B1,FIE2,2027,14.52791602944
REGION1,S01B2,FIE2,2027,41.04509601104
REGION1,S01B3,FIE2,2027,7.8126582996
REGION1,S02B1,FIE2,2027,7.760953112
REGION1,S02B2,FIE2,2027,22.800820368480004
REGION1,S02B3,FIE2,2027,2.73679115952
REGION1,S03B1,FIE2,2027,25.34837739016
REGION1,S03B2,FIE2,2027,94.82487184016
REGION1,S03B3,FIE2,2027,17.043256163120002
REGION1,S04B1,FIE2,2027,8.10376168448
REGION1,S04B2,FIE2,2027,23.582696599440002
REGION1,S04B3,FIE2,2027,4.39037284312
REGION1,S05B1,FIE2,2027,8.32906583784
REGION1,S05B2,FIE2,2027,24.2652087612
REGION1,S05B3,FIE2,2027,4.5481539004
REGION1,S01B1,FIE2,2028,14.72895680544
REGION1,S01B2,FIE2,2028,41.61308786454
REGION1,S01B3,FIE2,2028,7.92077173335
REGION1,S02B1,FIE2,2028,7.868351037
REGION1,S02B2,FIE2,2028,23.116343572980004
REGION1,S02B3,FIE2,2028,2.77466353002
REGION1,S03B1,FIE2,2028,25.69915429791
REGION1,S03B2,FIE2,2028,96.13708109166
REGION1,S03B3,FIE2,2028,17.27910481737
REGION1,S04B1,FIE2,2028,8.21590347648
REGION1,S04B2,FIE2,2028,23.909039594190002
REGION1,S04B3,FIE2,2028,4.45112787237
REGION1,S05B1,FIE2,2028,8.44432544259
REGION1,S05B2,FIE2,2028,24.60099652245
REGION1,S05B3,FIE2,2028,4.61109234165
REGION1,S01B1,FIE2,2029,14.9290515072
REGION1,S01B2,FIE2,2029,42.1784068152
REGION1,S01B3,FIE2,2029,8.028376398
REGION1,S02B1,FIE2,2029,7.975243560000001
REGION1,S02B2,FIE2,2029,23.430381962400002
REGION1,S02B3,FIE2,2029,2.8123576776
REGION1,S03B1,FIE2,2029,26.0482804908
REGION1,S03B2,FIE2,2029,97.44311524080001
REGION1,S03B3,FIE2,2029,17.5138435956
REGION1,S04B1,FIE2,2029,8.3275175424
REGION1,S04B2,FIE2,2029,24.233846857200003
REGION1,S04B3,FIE2,2029,4.511596995600001
REGION1,S05B1,FIE2,2029,8.5590426492
REGION1,S05B2,FIE2,2029,24.935204106
REGION1,S05B3,FIE2,2029,4.673734602000001
REGION1,S01B1,FIE2,2030,15.12820013472
REGION1,S01B2,FIE2,2030,42.74105286302
REGION1,S01B3,FIE2,2030,8.13547229355
REGION1,S02B1,FIE2,2030,8.081630681
REGION1,S02B2,FIE2,2030,23.742935536740003
REGION1,S02B3,FIE2,2030,2.84987360226
REGION1,S03B1,FIE2,2030,26.39575596883
REGION1,S03B2,FIE2,2030,98.74297428758
REGION1,S03B3,FIE2,2030,17.74747249781
REGION1,S04B1,FIE2,2030,8.43860388224
REGION1,S04B2,FIE2,2030,24.557118388470002
REGION1,S04B3,FIE2,2030,4.57178021281
REGION1,S05B1,FIE2,2030,8.673217457669999
REGION1,S05B2,FIE2,2030,25.26783151185
REGION1,S05B3,FIE2,2030,4.73608068145
REGION1,S01B1,FIE2,2031,15.643337558399999
REGION1,S01B2,FIE2,2031,44.196448459399996
REGION1,S01B3,FIE2,2031,8.412497068499999
REGION1,S02B1,FIE2,2031,8.35682207
REGION1,S02B2,FIE2,2031,24.5514173478
REGION1,S02B3,FIE2,2031,2.9469159821999997
REGION1,S03B1,FIE2,2031,27.294570210099998
REGION1,S03B2,FIE2,2031,102.10531752259999
REGION1,S03B3,FIE2,2031,18.351799990700002
REGION1,S04B1,FIE2,2031,8.7259507328
REGION1,S04B2,FIE2,2031,25.3933243209
REGION1,S04B3,FIE2,2031,4.7274560407
REGION1,S05B1,FIE2,2031,8.968553244899999
REGION1,S05B2,FIE2,2031,26.1282382695
REGION1,S05B3,FIE2,2031,4.8973511814999995
REGION1,S01B1,FIE2,2032,16.15800194496
REGION1,S01B2,FIE2,2032,45.650507604359994
REGION1,S01B3,FIE2,2032,8.6892674589
REGION1,S02B1,FIE2,2032,8.631760758
REGION1,S02B2,FIE2,2032,25.35915675132
REGION1,S02B3,FIE2,2032,3.04386925068
REGION1,S03B1,FIE2,2032,28.192559093939998
REGION1,S03B2,FIE2,2032,105.46457320644
REGION1,S03B3,FIE2,2032,18.95557254558
REGION1,S04B1,FIE2,2032,9.01303372032
REGION1,S04B2,FIE2,2032,26.22876238746
REGION1,S04B3,FIE2,2032,4.8829889155799995
REGION1,S05B1,FIE2,2032,9.26361783306
REGION1,S05B2,FIE2,2032,26.9878549383
REGION1,S05B3,FIE2,2032,5.058473591099999
REGION1,S01B1,FIE2,2033,16.671247220159998
REGION1,S01B2,FIE2,2033,47.10055739506
REGION1,S01B3,FIE2,2033,8.965274695649999
REGION1,S02B1,FIE2,2033,8.905941343
REGION1,S02B2,FIE2,2033,26.164668932220003
REGION1,S02B3,FIE2,2033,3.14055518478
REGION1,S03B1,FIE2,2033,29.088071905489997
REGION1,S03B2,FIE2,2033,108.81456623674
REGION1,S03B3,FIE2,2033,19.557680286430003
REGION1,S04B1,FIE2,2033,9.29932511872
REGION1,S04B2,FIE2,2033,27.06189685641
REGION1,S04B3,FIE2,2033,5.0380929314300005
REGION1,S05B1,FIE2,2033,9.557868824009999
REGION1,S05B2,FIE2,2033,27.845101340550002
REGION1,S05B3,FIE2,2033,5.21915172935
REGION1,S01B1,FIE2,2034,17.18354642112
REGION1,S01B2,FIE2,2034,48.54793428292
REGION1,S01B3,FIE2,2034,9.2407731633
REGION1,S02B1,FIE2,2034,9.179616526
REGION1,S02B2,FIE2,2034,26.96869629804
REGION1,S02B3,FIE2,2034,3.23706289596
REGION1,S03B1,FIE2,2034,29.981934002179997
REGION1,S03B2,FIE2,2034,112.15838416468
REGION1,S03B3,FIE2,2034,20.158678151260002
REGION1,S04B1,FIE2,2034,9.585088791039999
REGION1,S04B2,FIE2,2034,27.89349559362
REGION1,S04B3,FIE2,2034,5.1929110412599995
REGION1,S05B1,FIE2,2034,9.85157741682
REGION1,S05B2,FIE2,2034,28.7007675651
REGION1,S05B3,FIE2,2034,5.379533686699999
REGION1,S01B1,FIE2,2035,17.69489954784
REGION1,S01B2,FIE2,2035,49.992638267939995
REGION1,S01B3,FIE2,2035,9.51576286185
REGION1,S02B1,FIE2,2035,9.452786307
REGION1,S02B2,FIE2,2035,27.77123884878
REGION1,S02B3,FIE2,2035,3.3333923842199997
REGION1,S03B1,FIE2,2035,30.874145384009996
REGION1,S03B2,FIE2,2035,115.49602699025999
REGION1,S03B3,FIE2,2035,20.758566140070002
REGION1,S04B1,FIE2,2035,9.870324737279999
REGION1,S04B2,FIE2,2035,28.72355859909
REGION1,S04B3,FIE2,2035,5.34744324507
REGION1,S05B1,FIE2,2035,10.14474361149
REGION1,S05B2,FIE2,2035,29.55485361195
REGION1,S05B3,FIE2,2035,5.53961946315
REGION1,S01B1,FIE2,2036,18.194426746559998
REGION1,S01B2,FIE2,2036,51.40393096746
REGION1,S01B3,FIE2,2036,9.78439294665
REGION1,S02B1,FIE2,2036,9.719638563
REGION1,S02B2,FIE2,2036,28.55522121102
REGION1,S02B3,FIE2,2036,3.42749408598
REGION1,S03B1,FIE2,2036,31.74572283009
REGION1,S03B2,FIE2,2036,118.75648103633999
REGION1,S03B3,FIE2,2036,21.34458067863
REGION1,S04B1,FIE2,2036,10.14896410752
REGION1,S04B2,FIE2,2036,29.53442495781
REGION1,S04B3,FIE2,2036,5.4984016236299995
REGION1,S05B1,FIE2,2036,10.431129829409999
REGION1,S05B2,FIE2,2036,30.38918743755
REGION1,S05B3,FIE2,2036,5.69600297835
REGION1,S01B1,FIE2,2037,18.692061796799997
REGION1,S01B2,FIE2,2037,52.809877861299995
REGION1,S01B3,FIE2,2037,10.052005493249998
REGION1,S02B1,FIE2,2037,9.985480015
REGION1,S02B2,FIE2,2037,29.3362339431
REGION1,S02B3,FIE2,2037,3.5212393419
REGION1,S03B1,FIE2,2037,32.613998846449995
REGION1,S03B2,FIE2,2037,122.0045848777
REGION1,S03B3,FIE2,2037,21.92837546515
REGION1,S04B1,FIE2,2037,10.426548025599999
REGION1,S04B2,FIE2,2037,30.34221985305
REGION1,S04B3,FIE2,2037,5.6487881901499994
REGION1,S05B1,FIE2,2037,10.716431251049999
REGION1,S05B2,FIE2,2037,31.22036090775
REGION1,S05B3,FIE2,2037,5.851794131749999
REGION1,S01B1,FIE2,2038,19.1887507728
REGION1,S01B2,FIE2,2038,54.213151852299994
REGION1,S01B3,FIE2,2038,10.31910927075
REGION1,S02B1,FIE2,2038,10.250816064999999
REGION1,S02B2,FIE2,2038,30.1157618601
REGION1,S02B3,FIE2,2038,3.6148063748999997
REGION1,S03B1,FIE2,2038,33.480624147949996
REGION1,S03B2,FIE2,2038,125.24651361669999
REGION1,S03B3,FIE2,2038,22.51106037565
REGION1,S04B1,FIE2,2038,10.703604217599999
REGION1,S04B2,FIE2,2038,31.14847901655
REGION1,S04B3,FIE2,2038,5.79888885065
REGION1,S05B1,FIE2,2038,11.001190274549998
REGION1,S05B2,FIE2,2038,32.04995420025
REGION1,S05B3,FIE2,2038,6.00728910425
REGION1,S01B1,FIE2,2039,19.68449367456
REGION1,S01B2,FIE2,2039,55.613752940459996
REGION1,S01B3,FIE2,2039,10.585704279149999
REGION1,S02B1,FIE2,2039,10.515646713
REGION1,S02B2,FIE2,2039,30.893804962020003
REGION1,S02B3,FIE2,2039,3.70819518498
REGION1,S03B1,FIE2,2039,34.34559873459
