REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,S05B3,DKBM00X00,1,2026,40.399351743413845
REGION1,S01B2,DKBM00X00,1,2027,25.652234521840185
REGION1,S01B3,DKBM00X00,1,2027,71.46886398176319
REGION1,S02B1,DKBM00X00,1,2027,71.46886398176319
REGION1,S02B2,DKBM00X00,1,2027,71.4688639817632
REGION1,S02B3,DKBM00X00,1,2027,71.4688639817632
REGION1,S03B1,DKBM00X00,1,2027,71.46886398176319
REGION1,S03B2,DKBM00X00,1,2027,46.84301640745518
REGION1,S03B3,DKBM00X00,1,2027,71.4688639817632
REGION1,S04B1,DKBM00X00,1,2027,71.46886398176291
REGION1,S04B2,DKBM00X00,1,2027,71.4688639817632
REGION1,S05B1,DKBM00X00,1,2027,71.4688639817632
REGION1,S05B2,DKBM00X00,1,2027,12.307205943892182
REGION1,S05B3,DKBM00X00,1,2027,71.4688639817632
REGION1,S01B2,DKBM00X00,1,2028,80.63915628814777
REGION1,S02B3,DKBM00X00,1,2028,80.6391562881478
REGION1,S03B1,DKBM00X00,1,2028,80.63915628814777
REGION1,S03B2,DKBM00X00,1,2028,80.63915628814777
REGION1,S04B1,DKBM00X00,1,2028,80.63915628814821
REGION1,S04B2,DKBM00X00,1,2028,80.6391562881478
REGION1,S05B2,DKBM00X00,1,2028,36.825122480672
REGION1,S05B3,DKBM00X00,1,2028,80.63915628814777
REGION1,S01B2,DKBM00X00,1,2029,84.3876767693451
REGION1,S02B2,DKBM00X00,1,2029,23.263461891482432
REGION1,S03B1,DKBM00X00,1,2029,84.38767676934502
REGION1,S03B2,DKBM00X00,1,2029,84.38767676934502
REGION1,S04B1,DKBM00X00,1,2029,84.38767676934505
REGION1,S04B2,DKBM00X00,1,2029,84.38767676934505
REGION1,S05B2,DKBM00X00,1,2029,42.86897341026663
REGION1,S01B1,DKBM00X00,1,2030,34.46254236396025
REGION1,S01B2,DKBM00X00,1,2030,95.82879843983807
REGION1,S01B3,DKBM00X00,1,2030,95.82879843983807
REGION1,S02B1,DKBM00X00,1,2030,95.82879843983808
REGION1,S02B2,DKBM00X00,1,2030,95.8287984398381
REGION1,S03B1,DKBM00X00,1,2030,73.30594713002581
REGION1,S03B2,DKBM00X00,1,2030,31.35249000397345
REGION1,S03B3,DKBM00X00,1,2030,95.8287984398381
REGION1,S04B1,DKBM00X00,1,2030,95.82879843983784
REGION1,S04B2,DKBM00X00,1,2030,95.82879843983808
REGION1,S05B1,DKBM00X00,1,2030,95.82879843983808
REGION1,S05B2,DKBM00X00,1,2030,95.82879843983807
REGION1,S05B3,DKBM00X00,1,2030,95.82879843983808
REGION1,S01B1,DKBM00X00,1,2031,43.29935130378416
REGION1,S01B2,DKBM00X00,1,2031,95.8287984398381
REGION1,S01B3,DKBM00X00,1,2031,69.7552267555705
REGION1,S02B1,DKBM00X00,1,2031,71.45043015558817
REGION1,S02B2,DKBM00X00,1,2031,95.8287984398381
REGION1,S03B1,DKBM00X00,1,2031,60.78548819031349
REGION1,S03B2,DKBM00X00,1,2031,59.21101001231935
REGION1,S03B3,DKBM00X00,1,2031,58.686303990207165
REGION1,S04B1,DKBM00X00,1,2031,29.472947422480424
REGION1,S04B2,DKBM00X00,1,2031,95.82879843983808
REGION1,S04B3,DKBM00X00,1,2031,95.82879843983807
REGION1,S05B1,DKBM00X00,1,2031,10.081583319954348
REGION1,S05B2,DKBM00X00,1,2031,78.74854771340145
