TIMESLICE,YEAR,REGION,TECHNOLOGY,MODE_OF_OPERATION,VALUE
S04B1,2022,REGION1,SENUG2PH3,1,6.7110768523791355
S04B1,2022,REGION1,SEUR00I00,1,20.336576185764493
S04B1,2022,REGION1,SEWSCHPH2,1,0.3110103240273976
S04B1,2022,REGION1,SEELLTEH1,1,0.626119204886784
S04B1,2022,REGION1,NOELNLEH1,1,0.6529528850962176
S04B1,2022,REGION1,FIELEEEH1,1,0.908767303092818
S04B1,2022,REGION1,SEELPLEH1,1,0.5402514282165964
S04B1,2022,REGION1,NOELUKEH1,1,1.252238409773568
S04B1,2022,REGION1,DKELNLEH1,1,0.626119204886784
S04B1,2022,REGION1,DKBMSTPH3,1,0.4515001379239035
S04B1,2022,REGION1,DKEL00TD0,1,2.656315308537242
S04B1,2022,REGION1,DKGO00X00,1,0.12153494994503268
S04B1,2022,REGION1,DKGOCVPH2,1,0.028656603965271272
S04B1,2022,REGION1,DKHYDMPH0,1,0.000631432804928256
S04B1,2022,REGION1,DKHYDMPH3,1,0.0016609901377614908
S04B1,2022,REGION1,DKWIOFPH3,1,0.4636561670107798
S04B1,2022,REGION1,DKWIONPH3,1,1.0045459033968152
S04B1,2022,REGION1,DKWS00X00,1,0.9580980973339336
S04B1,2022,REGION1,FICOSTPH3,1,0.8617165285023264
S04B1,2022,REGION1,FIEL00TD0,1,7.84478363045652
S04B1,2022,REGION1,FIELNOPH1,2,0.111585600870912
S04B1,2022,REGION1,FIGO00X00,1,0.000495050423627598
S04B1,2022,REGION1,FIGOCVPH2,1,0.00011672744292199109
S04B1,2022,REGION1,FIHYDMPH1,1,0.08698141333162646
S04B1,2022,REGION1,FINUG3PN3,1,1.52323201188864
S04B1,2022,REGION1,FISOUTPH2,1,1.0340996300710215e-06
S04B1,2022,REGION1,FIWIOFPH3,1,0.00929068204299264
S04B1,2022,REGION1,FIWIONPH3,1,0.1826741427841494
S04B1,2022,REGION1,FIWIONPN3,1,0.42460617137959933
S04B1,2022,REGION1,FIWS00X00,1,5.856538857549845
S04B1,2022,REGION1,NOEL00TD0,1,12.043680089019944
S04B1,2022,REGION1,NOHYDMPH1,1,0.9184611041483168
S04B1,2022,REGION1,NOHYDMPH2,1,6.199941676752017
S04B1,2022,REGION1,NOHYDMPH3,1,3.8466868858102927
S04B1,2022,REGION1,NOHYDSPH2,1,0.28345157802795334
S04B1,2022,REGION1,NOWIOFPH3,1,0.0012261223312497352
S04B1,2022,REGION1,NOWIONPH3,1,0.24533833559714946
S04B1,2022,REGION1,NOWIONPN3,1,2.3552797863826713
S04B1,2022,REGION1,SEBMSTPH3,1,0.7430946146815525
S04B1,2022,REGION1,SEEL00TD0,1,12.432127995185473
S04B1,2022,REGION1,SEGO00X00,1,0.0004950504236275978
S04B1,2022,REGION1,SEGOCVPH2,1,0.00011672744292199106
S04B1,2022,REGION1,SEHYDMPH1,1,0.3125966663187805
S04B1,2022,REGION1,SEHYDMPH2,1,2.115935795471941
S04B1,2022,REGION1,SEHYDMPH3,1,1.9267923891301755
S04B1,2022,REGION1,SESODIFH1,1,1.5479997644019492e-11
S04B1,2022,REGION1,SESOUTPH2,1,4.664519290082803e-09
S04B1,2022,REGION1,SEWIOFPH3,1,0.07831858997842704
S04B1,2022,REGION1,SEWIONPH3,1,1.2423225810650476
S04B1,2022,REGION1,SEWIONPN3,1,0.15723408312895285
S04B1,2022,REGION1,SEWS00X00,1,0.9855543956039396
S04B1,2022,REGION1,NOHGSRPH2,1,0.8152791734678212
S04B1,2022,REGION1,SEHGSRPH2,1,0.5625426296927967
S04B1,2022,REGION1,FIHGSRPH2,1,0.5435194489785473
S04B1,2022,REGION1,NOHGTDP00,1,0.8120148736756451
S04B1,2022,REGION1,SEHGTDP00,1,0.5602902628361952
S04B1,2022,REGION1,FIHGTDP00,1,0.5413432491170966
S04B1,2023,REGION1,DKBM00X00,1,0.9238165188214111
S04B1,2023,REGION1,DKCO00I00,1,0.9436103497647635
S04B1,2023,REGION1,DKCOCHPH3,1,0.38966400304128
S04B1,2023,REGION1,DKNG00X00,1,0.6119990866354064
S04B1,2023,REGION1,DKNGCCPH2,1,0.2301759138880482
S04B1,2023,REGION1,FICO00I00,1,1.2548087539792292
S04B1,2023,REGION1,FICOCHPH3,1,0.5181734200442802
S04B1,2023,REGION1,FING00I00,1,0.8492482897798413
S04B1,2023,REGION1,FINUG2PH3,1,2.51510401963008
S04B1,2023,REGION1,FIUR00I00,1,7.62151971068503
S04B1,2023,REGION1,FIWSSTPH1,1,2.07069751209322
S04B1,2023,REGION1,NONG00X00,1,1.9024112758954306
S04B1,2023,REGION1,NONGCCPH2,1,0.38080800297216
S04B1,2023,REGION1,SEBM00X00,1,6.092600740955045
S04B1,2023,REGION1,SENG00I00,1,0.9810104486790165
S04B1,2023,REGION1,SENUG2PH3,1,6.7110768523791355
S04B1,2023,REGION1,SEUR00I00,1,20.336576185764493
S04B1,2023,REGION1,SEWSCHPH2,1,0.3110103240273976
S04B1,2023,REGION1,SEELDEEH1,1,0.5536682683213133
S04B1,2023,REGION1,SEELLTEH1,1,0.626119204886784
S04B1,2023,REGION1,NOELDEEH1,1,1.252238409773568
S04B1,2023,REGION1,SEELPLEH1,1,0.5402514282165964
S04B1,2023,REGION1,NOELUKEH1,1,1.252238409773568
S04B1,2023,REGION1,DKBMSTPH3,1,0.3233361049235989
S04B1,2023,REGION1,DKEL00TD0,1,2.716433470358266
S04B1,2023,REGION1,DKELSEPH1,2,0.3221900032770582
S04B1,2023,REGION1,DKGO00X00,1,0.1297033174071168
S04B1,2023,REGION1,DKGOCVPH2,1,0.030634116465030718
S04B1,2023,REGION1,DKHYDMPH0,1,0.000631432804928256
S04B1,2023,REGION1,DKHYDMPH3,1,0.0016609901377614908
S04B1,2023,REGION1,DKWIOFPH3,1,0.4618504250542862
S04B1,2023,REGION1,DKWIONPH3,1,0.9723999809301259
S04B1,2023,REGION1,FIEL00TD0,1,7.994213371045163
S04B1,2023,REGION1,FIELSEPH1,2,1.798431541897645
S04B1,2023,REGION1,FIGO00X00,1,0.0007425756354413971
S04B1,2023,REGION1,FIGOCVPH2,1,0.00017538601906999304
S04B1,2023,REGION1,FIHYDMPH1,1,0.08552314362264483
S04B1,2023,REGION1,FIHYDMPH3,1,0.17162926148184748
S04B1,2023,REGION1,FISOUTPH2,1,1.0340996300710215e-06
S04B1,2023,REGION1,FIWIOFPH3,1,0.00929068204299264
S04B1,2023,REGION1,FIWIONPH3,1,0.1814735390170988
S04B1,2023,REGION1,FIWIONPN3,1,0.7336354081915348
S04B1,2023,REGION1,FIWS00X00,1,5.866969381939083
S04B1,2023,REGION1,NOEL00TD0,1,12.191656678443605
S04B1,2023,REGION1,NOHYDMPH1,1,0.913723940177184
S04B1,2023,REGION1,NOHYDMPH2,1,6.19079657256064
S04B1,2023,REGION1,NOHYDMPH3,1,3.8466868858102927
S04B1,2023,REGION1,NOHYDSPH3,1,0.1744361474117536
S04B1,2023,REGION1,NOWIOFPH3,1,0.0012261223312497352
S04B1,2023,REGION1,NOWIONPH3,1,0.24435609374912148
S04B1,2023,REGION1,NOWIONPN3,1,2.944099732978339
S04B1,2023,REGION1,SEBMSTPH3,1,2.1324123917466573
S04B1,2023,REGION1,SEEL00TD0,1,12.658760730622783
S04B1,2023,REGION1,SEHYDMPH1,1,0.30709341786974836
S04B1,2023,REGION1,SEHYDMPH2,1,3.1138190018874288
S04B1,2023,REGION1,SEHYDMPH3,1,2.4540392192053937
S04B1,2023,REGION1,SESODIFH1,1,1.5479997644019492e-11
S04B1,2023,REGION1,SESOUTPH2,1,4.664519290082803e-09
S04B1,2023,REGION1,SEWIOFPH3,1,0.07831858997842704
S04B1,2023,REGION1,SEWIONPH3,1,1.2344172923345162
S04B1,2023,REGION1,SEWIONPN3,1,0.15723408312895285
S04B1,2023,REGION1,SEWS00X00,1,0.9767030417821199
S04B1,2023,REGION1,NOHGSRPH2,1,0.8407566476386905
S04B1,2023,REGION1,SEHGSRPH2,1,0.5869920681814014
S04B1,2023,REGION1,DKHGSRPH2,1,0.15317594543551954
S04B1,2023,REGION1,FIHGSRPH2,1,0.5605044317591271
S04B1,2023,REGION1,SEHGSRPN2,1,0.060475475414293135
S04B1,2023,REGION1,NOHGTDP00,1,0.837390338478009
S04B1,2023,REGION1,SEHGTDP00,1,0.6448751455107414
S04B1,2023,REGION1,DKHGTDP00,1,0.15256264360821456
S04B1,2023,REGION1,FIHGTDP00,1,0.5582602256520061
S04B1,2024,REGION1,DKBM00X00,1,0.9238165188214111
S04B1,2024,REGION1,DKNG00X00,1,0.6107607402186886
S04B1,2024,REGION1,DKNGCCPH2,1,0.2301759138880482
S04B1,2024,REGION1,FING00I00,1,0.8749830864398364
S04B1,2024,REGION1,FINUG2PH3,1,2.51510401963008
S04B1,2024,REGION1,FIUR00I00,1,11.376487117048919
S04B1,2024,REGION1,FIWSSTPH1,1,2.080201000328563
S04B1,2024,REGION1,NONG00X00,1,1.3124746296597545
S04B1,2024,REGION1,SENG00I00,1,1.1096844319789925
S04B1,2024,REGION1,SENUG2PH3,1,5.2669552715141155
S04B1,2024,REGION1,SEUR00I00,1,15.960454559269222
S04B1,2024,REGION1,SEWSSTPH1,1,2.0448239305367384
S04B1,2024,REGION1,SEELDEEH1,1,0.5536682683213133
S04B1,2024,REGION1,SEELLTEH1,1,0.626119204886784
S04B1,2024,REGION1,NOELDEEH1,1,1.252238409773568
S04B1,2024,REGION1,SEELPLEH1,1,0.5402514282165964
S04B1,2024,REGION1,DKBMSTPH3,1,0.3233361049235989
S04B1,2024,REGION1,DKEL00TD0,1,2.776778493167293
S04B1,2024,REGION1,DKELNOPH1,2,0.8581232616678599
S04B1,2024,REGION1,DKGO00X00,1,0.13787168486920082
S04B1,2024,REGION1,DKGOCVPH2,1,0.03261822331846817
S04B1,2024,REGION1,DKHYDMPH0,1,0.000631432804928256
S04B1,2024,REGION1,DKHYDMPH3,1,0.0016609901377614908
S04B1,2024,REGION1,DKOCWVPH1,1,0.000442800003456
S04B1,2024,REGION1,DKWIOFPH3,1,0.4600264432800502
S04B1,2024,REGION1,DKWIONPH3,1,0.9126694862265139
S04B1,2024,REGION1,FIEL00TD0,1,8.143643111633805
S04B1,2024,REGION1,FIGO00X00,1,0.0009901008472551955
S04B1,2024,REGION1,FIGOCVPH2,1,0.0002342419371621749
S04B1,2024,REGION1,FIHYDMPH1,1,0.08552314362264483
S04B1,2024,REGION1,FIHYDMPH2,1,0.6112094440244951
S04B1,2024,REGION1,FIHYDMPH3,1,0.23511207915580243
S04B1,2024,REGION1,FINUG3PN3,1,1.2391404832405661
S04B1,2024,REGION1,FISOUTPH2,1,1.0340996300710215e-06
S04B1,2024,REGION1,FIWIOFPH3,1,0.00905753184723693
S04B1,2024,REGION1,FIWIONPH3,1,0.17088087033818436
S04B1,2024,REGION1,FIWIONPN3,1,1.197179263409438
S04B1,2024,REGION1,FIWS00X00,1,5.877399906328322
S04B1,2024,REGION1,NOEL00TD0,1,12.338288026145241
S04B1,2024,REGION1,NOHYDMPH1,1,0.9126996885077496
S04B1,2024,REGION1,NOHYDMPH2,1,5.71708696150672
S04B1,2024,REGION1,NOHYDMPH3,1,3.8466868858102927
S04B1,2024,REGION1,NOWIOFPH3,1,0.0012261223312497352
S04B1,2024,REGION1,NOWIONPH3,1,0.24175704432475623
S04B1,2024,REGION1,NOWIONPN3,1,3.7291929951058957
S04B1,2024,REGION1,SEEL00TD0,1,12.88539346606009
S04B1,2024,REGION1,SEGO00X00,1,0.0009901008472551955
S04B1,2024,REGION1,SEGOCVPH2,1,0.0002342419371621749
S04B1,2024,REGION1,SEHYDMPH1,1,0.3028393730563861
S04B1,2024,REGION1,SEHYDMPH2,1,3.038866783747236
S04B1,2024,REGION1,SEHYDMPH3,1,2.5210797648869283
S04B1,2024,REGION1,SEOCWVPH1,1,0.008856000069119999
S04B1,2024,REGION1,SESODIFH1,1,1.5479997644019492e-11
S04B1,2024,REGION1,SESOUTPH2,1,4.664519290082803e-09
S04B1,2024,REGION1,SEWIOFPH3,1,0.07706384997003395
S04B1,2024,REGION1,SEWIONPH3,1,1.1874790639735922
S04B1,2024,REGION1,SEWIONPN3,1,0.15723408312895285
S04B1,2024,REGION1,SEWS00X00,1,5.7774455333385
S04B1,2024,REGION1,NOHGSRPH2,1,0.8662341218095599
S04B1,2024,REGION1,SEHGSRPH2,1,0.5869920681814014
S04B1,2024,REGION1,DKHGSRPH2,1,0.15317594543551954
S04B1,2024,REGION1,FIHGSRPH2,1,0.5774894145397067
S04B1,2024,REGION1,SEHGSRPN2,1,0.14540038931719115
S04B1,2024,REGION1,NOHGTDP00,1,0.8627658032803728
S04B1,2024,REGION1,SEHGTDP00,1,0.7294600281852878
S04B1,2024,REGION1,DKHGTDP00,1,0.15256264360821456
S04B1,2024,REGION1,FIHGTDP00,1,0.5751772021869151
S04B1,2025,REGION1,DKBM00X00,1,0.9238165188214111
S04B1,2025,REGION1,DKNG00X00,1,0.5919150109794264
S04B1,2025,REGION1,DKNGCCPH2,1,0.2301759138880482
S04B1,2025,REGION1,DKWSCHPH2,1,0.08566408866859776
S04B1,2025,REGION1,DKWSSTPH1,1,0.48362130968431716
S04B1,2025,REGION1,FING00I00,1,0.9007178830998313
S04B1,2025,REGION1,FINUG2PH3,1,2.51510401963008
S04B1,2025,REGION1,FIUR00I00,1,10.420088374642996
S04B1,2025,REGION1,FIWSSTPH1,1,2.085306208043104
S04B1,2025,REGION1,NONG00X00,1,1.351076824649747
S04B1,2025,REGION1,SEBM00X00,1,0.09903571641328167
S04B1,2025,REGION1,SEBMCCPH1,1,0.03939148830744576
S04B1,2025,REGION1,SENG00I00,1,1.238358415278969
S04B1,2025,REGION1,SENUG2PH3,1,6.125695247810304
S04B1,2025,REGION1,SEUR00I00,1,18.56269430943956
S04B1,2025,REGION1,SEWSSTPH1,1,1.1155998146644304
S04B1,2025,REGION1,SEELDEEH1,1,0.3584687946925369
S04B1,2025,REGION1,SEELLTEH1,1,0.626119204886784
S04B1,2025,REGION1,NOELDEEH1,1,1.252238409773568
S04B1,2025,REGION1,SEELPLEH1,1,0.5402514282165964
S04B1,2025,REGION1,DKBMSTPH3,1,0.3233361049235989
S04B1,2025,REGION1,DKEL00TD0,1,2.8375772379523294
S04B1,2025,REGION1,DKELNOPH1,2,0.3850771862017332
S04B1,2025,REGION1,DKGO00X00,1,0.017809840649800075
S04B1,2025,REGION1,DKGOCVPH2,1,0.004220631429600631
S04B1,2025,REGION1,DKHYDMPH0,1,0.000631432804928256
S04B1,2025,REGION1,DKHYDMPH3,1,0.0016609901377614908
S04B1,2025,REGION1,DKWIOFPH3,1,0.44543458908616257
S04B1,2025,REGION1,DKWIONPH3,1,0.8970088504376675
S04B1,2025,REGION1,DKWS00X00,1,1.6267280559519106
S04B1,2025,REGION1,FIEL00TD0,1,8.293628353116826
S04B1,2025,REGION1,FIGO00X00,1,0.0012376260590689948
S04B1,2025,REGION1,FIGOCVPH2,1,0.0002932964727597382
S04B1,2025,REGION1,FIHYDMPH1,1,0.08552314362264483
S04B1,2025,REGION1,FIHYDMPH2,1,0.6080984686453343
S04B1,2025,REGION1,FIHYDMPH3,1,0.23511207915580243
S04B1,2025,REGION1,FINUG3PN3,1,0.9235285826347112
S04B1,2025,REGION1,FISOUTPH2,1,1.0340996300710215e-06
S04B1,2025,REGION1,FIWIOFPH3,1,0.00905753184723693
S04B1,2025,REGION1,FIWIONPH3,1,0.17088087033818436
S04B1,2025,REGION1,FIWIONPN3,1,1.6607231186273412
S04B1,2025,REGION1,FIWS00X00,1,5.875266828913122
S04B1,2025,REGION1,NOEL00TD0,1,12.483305083780433
S04B1,2025,REGION1,NOHYDMPH1,1,0.9123850969235658
S04B1,2025,REGION1,NOHYDMPH2,1,4.604279273132415
S04B1,2025,REGION1,NOHYDMPH3,1,3.8466868858102927
S04B1,2025,REGION1,NOWIOFPH3,1,0.0012261223312497352
S04B1,2025,REGION1,NOWIONPH3,1,0.24175704432475623
S04B1,2025,REGION1,NOWIONPN3,1,4.514286257233453
S04B1,2025,REGION1,SEEL00TD0,1,13.112285506686685
S04B1,2025,REGION1,SEGO00X00,1,0.0012376260590689948
S04B1,2025,REGION1,SEGOCVPH2,1,0.0002932964727597382
S04B1,2025,REGION1,SEHYDMPH1,1,0.2961983364310821
S04B1,2025,REGION1,SEHYDMPH2,1,3.038866783747236
S04B1,2025,REGION1,SEHYDMPH3,1,2.5210797648869283
S04B1,2025,REGION1,SEHYDSPH2,1,0.08236080064281599
S04B1,2025,REGION1,SEOCWVPH1,1,0.008856000069119999
S04B1,2025,REGION1,SESODIFH1,1,1.5479997644019492e-11
S04B1,2025,REGION1,SESOUTPH2,1,4.664519290082803e-09
S04B1,2025,REGION1,SEWIOFPH3,1,0.07227302448344214
S04B1,2025,REGION1,SEWIONPH3,1,1.1792762891735646
S04B1,2025,REGION1,SEWIONPN3,1,0.15723408312895285
S04B1,2025,REGION1,SEWS00X00,1,3.1431578538244453
S04B1,2025,REGION1,NOHGSRPH2,1,0.891711595980429
S04B1,2025,REGION1,SEHGSRPH2,1,0.5869920681814014
S04B1,2025,REGION1,FIHGSRPH2,1,0.5944743973202861
S04B1,2025,REGION1,SEHGSRPN2,1,0.23032530322008948
S04B1,2025,REGION1,DKHGSRPN2,1,0.1415550611517558
S04B1,2025,REGION1,NOHGTDP00,1,0.8881412680827366
S04B1,2025,REGION1,SEHGTDP00,1,0.8140449108598345
S04B1,2025,REGION1,DKHGTDP00,1,0.14098828823305895
S04B1,2025,REGION1,FIHGTDP00,1,0.5920941787218245
S04B1,2026,REGION1,DKBM00X00,1,1.1345023523340798
S04B1,2026,REGION1,DKNG00X00,1,0.57514012182729
S04B1,2026,REGION1,DKNGCCPH2,1,0.20989567372976334
S04B1,2026,REGION1,DKWSCHPH2,1,0.0781099206096384
S04B1,2026,REGION1,DKWSSTPH1,1,0.48689149339444737
S04B1,2026,REGION1,FING00I00,1,0.9264526797598266
S04B1,2026,REGION1,FINUG2PH3,1,2.51510401963008
S04B1,2026,REGION1,FIUR00I00,1,13.114127825248001
S04B1,2026,REGION1,FIWSSTPH1,1,1.459553533970363
S04B1,2026,REGION1,NONG00X00,1,2.012075427777468
S04B1,2026,REGION1,NONGCCPH2,1,0.38080800297216
S04B1,2026,REGION1,SEBM00X00,1,3.944216774502053
S04B1,2026,REGION1,SENG00I00,1,1.367032398578945
S04B1,2026,REGION1,SENUG2PH3,1,6.125695247810304
S04B1,2026,REGION1,SEUR00I00,1,18.56269430943956
S04B1,2026,REGION1,SEELDEEH1,1,0.5536682683213133
S04B1,2026,REGION1,SEELLTEH1,1,0.626119204886784
S04B1,2026,REGION1,NOELDEEH1,1,1.252238409773568
S04B1,2026,REGION1,SEELPLEH1,1,0.5402514282165964
S04B1,2026,REGION1,NOELUKEH1,1,1.252238409773568
S04B1,2026,REGION1,DKBMSTPH3,1,0.39707622039314927
S04B1,2026,REGION1,DKEL00TD0,1,2.8877135163011824
S04B1,2026,REGION1,DKELNOPH1,2,0.346662784924416
S04B1,2026,REGION1,DKGO00X00,1,0.2301985061072142
S04B1,2026,REGION1,DKGOCVPH2,1,0.05464536214234337
S04B1,2026,REGION1,DKHYDMPH0,1,0.000631432804928256
S04B1,2026,REGION1,DKHYDMPH3,1,0.0016609901377614908
S04B1,2026,REGION1,DKOCWVPH1,1,0.000442800003456
S04B1,2026,REGION1,DKWIOFPH3,1,0.44543458908616257
S04B1,2026,REGION1,DKWIONPH3,1,0.883595388321337
S04B1,2026,REGION1,DKWS00X00,1,1.6065595392816328
S04B1,2026,REGION1,FIEL00TD0,1,8.412227794067295
S04B1,2026,REGION1,FIGO00X00,1,0.001980201694510391
S04B1,2026,REGION1,FIGOCVPH2,1,0.0004700675106075814
S04B1,2026,REGION1,FIHYDMPH1,1,0.08552314362264483
S04B1,2026,REGION1,FIHYDMPH3,1,0.23511207915580243
S04B1,2026,REGION1,FINUG3PN3,1,1.8125624903682716
S04B1,2026,REGION1,FISOUTPH2,1,1.0340996300710215e-06
S04B1,2026,REGION1,FIWIOFPH3,1,0.00905753184723693
S04B1,2026,REGION1,FIWIONPH3,1,0.17057692001741204
S04B1,2026,REGION1,FIWIONPN3,1,2.124266973845245
S04B1,2026,REGION1,FIWS00X00,1,4.100644844760414
S04B1,2026,REGION1,NOEL00TD0,1,12.614331627506479
S04B1,2026,REGION1,NOHYDMPH1,1,0.9084709923296567
S04B1,2026,REGION1,NOHYDMPH2,1,6.166470595411579
S04B1,2026,REGION1,NOHYDMPH3,1,2.4685661639966376
S04B1,2026,REGION1,NOWIOFPH3,1,0.0012261223312497352
S04B1,2026,REGION1,NOWIONPH3,1,0.24054983557573412
S04B1,2026,REGION1,NOWIONPN3,1,5.29937951936101
S04B1,2026,REGION1,SEBMCHPH3,1,0.0019695744153722878
S04B1,2026,REGION1,SEBMSTPH3,1,1.3781794147350361
S04B1,2026,REGION1,SEEL00TD0,1,13.339955462881525
S04B1,2026,REGION1,SEGO00X00,1,0.0022277269063241904
S04B1,2026,REGION1,SEGOCVPH2,1,0.0005288259494335291
S04B1,2026,REGION1,SEHYDMPH1,1,0.2953694729376844
S04B1,2026,REGION1,SEHYDMPH2,1,3.02958216213077
S04B1,2026,REGION1,SEHYDMPH3,1,2.530479069469038
S04B1,2026,REGION1,SEHYDSPH3,1,0.29667600231552
S04B1,2026,REGION1,SESODIFH1,1,1.5119997698809736e-11
S04B1,2026,REGION1,SESOUTPH2,1,4.664519290082803e-09
S04B1,2026,REGION1,SEWIOFPH3,1,0.07227302448344214
S04B1,2026,REGION1,SEWIONPH3,1,1.172007482266144
S04B1,2026,REGION1,SEWIONPN3,1,0.15723408312895285
S04B1,2026,REGION1,NOHGSRPH2,1,0.9171890701512987
S04B1,2026,REGION1,SEHGSRPH2,1,0.5869920681814014
S04B1,2026,REGION1,DKHGSRPH2,1,0.15317594543551954
S04B1,2026,REGION1,FIHGSRPH2,1,0.6114593801008658
S04B1,2026,REGION1,SEHGSRPN2,1,0.3152502171229875
S04B1,2026,REGION1,NOHGTDP00,1,0.9135167328851007
S04B1,2026,REGION1,SEHGTDP00,1,0.8986297935343807
S04B1,2026,REGION1,DKHGTDP00,1,0.15256264360821456
S04B1,2026,REGION1,FIHGTDP00,1,0.6090111552567338
S04B1,2027,REGION1,DKBM00X00,1,2.0070023603577503
S04B1,2027,REGION1,DKNG00X00,1,0.34192634937599714
S04B1,2027,REGION1,DKNGCCPH2,1,0.20989567372976334
S04B1,2027,REGION1,DKWSCHPH2,1,0.0781099206096384
S04B1,2027,REGION1,DKWSSTPH1,1,0.48689149339444737
S04B1,2027,REGION1,FICO00X00,1,0.7548258721106837
S04B1,2027,REGION1,FICOCHPH3,1,0.31472453045638654
S04B1,2027,REGION1,FING00I00,1,0.9521874764198218
S04B1,2027,REGION1,FIUR00I00,1,6.951043007858147
S04B1,2027,REGION1,FIWSSTPH1,1,2.085306208043104
S04B1,2027,REGION1,NONG00X00,1,2.0486288757114703
S04B1,2027,REGION1,NONGCCPH2,1,0.38080800297216
S04B1,2027,REGION1,NOWSSTPH1,1,0.1078601971306062
S04B1,2027,REGION1,SEBM00X00,1,0.0065652414859929085
S04B1,2027,REGION1,SENG00I00,1,1.495706381878921
S04B1,2027,REGION1,SENUG2PH3,1,6.125695247810304
S04B1,2027,REGION1,SEUR00I00,1,18.56269430943956
S04B1,2027,REGION1,SEWSSTPH1,1,2.128971247174551
S04B1,2027,REGION1,SEELLTEH1,1,0.626119204886784
S04B1,2027,REGION1,NOELDEEH1,1,1.252238409773568
S04B1,2027,REGION1,SEELPLEH1,1,0.5402514282165964
S04B1,2027,REGION1,NOELUKEH1,1,1.252238409773568
S04B1,2027,REGION1,DKBMSTPH3,1,0.7024515285767441
S04B1,2027,REGION1,DKEL00TD0,1,2.937849794650037
S04B1,2027,REGION1,DKELNOPH1,2,0.14303180301569152
S04B1,2027,REGION1,DKGO00X00,1,0.3143578466888607
S04B1,2027,REGION1,DKGOCVPH2,1,0.0747497536990778
S04B1,2027,REGION1,DKHYDMPH0,1,0.000631432804928256
S04B1,2027,REGION1,DKHYDMPH3,1,0.0016609901377614908
S04B1,2027,REGION1,DKOCWVPH1,1,0.000442800003456
S04B1,2027,REGION1,DKWIOFPH3,1,0.3837110458460179
S04B1,2027,REGION1,DKWIONPH3,1,0.8634249429832949
S04B1,2027,REGION1,DKWS00X00,1,1.600475481398463
S04B1,2027,REGION1,FIEL00TD0,1,8.530271734123376
S04B1,2027,REGION1,FIGO00X00,1,0.0027227773299517886
S04B1,2027,REGION1,FIGOCVPH2,1,0.0006474371068992976
S04B1,2027,REGION1,FIHYDMPH1,1,0.08552314362264483
S04B1,2027,REGION1,FIHYDMPH2,1,0.5937588165070151
S04B1,2027,REGION1,FIHYDMPH3,1,0.23511207915580243
S04B1,2027,REGION1,FINUG3PN3,1,2.293846486439675
S04B1,2027,REGION1,FISOUTPH2,1,1.0340996300710215e-06
S04B1,2027,REGION1,FIWIOFPH3,1,0.00905753184723693
S04B1,2027,REGION1,FIWIONPH3,1,0.16996901937586745
S04B1,2027,REGION1,FIWIONPN3,1,2.742325447469116
S04B1,2027,REGION1,FIWS00X00,1,5.842173019391479
S04B1,2027,REGION1,NOEL00TD0,1,12.74401292951049
S04B1,2027,REGION1,NOHYDMPH1,1,0.9059396274894853
S04B1,2027,REGION1,NOHYDMPH2,1,3.2925577503435495
S04B1,2027,REGION1,NOHYDMPH3,1,3.8466868858102927
S04B1,2027,REGION1,NOHYDSPH2,1,0.35787096279313924
S04B1,2027,REGION1,NOWIOFPH3,1,0.0012261223312497352
S04B1,2027,REGION1,NOWIONPH3,1,0.2178259061823766
S04B1,2027,REGION1,NOWIONPN3,1,6.280746097020456
S04B1,2027,REGION1,NOWS00X00,1,0.302180049679135
S04B1,2027,REGION1,SEBMCHPH3,1,0.0019695744153722878
S04B1,2027,REGION1,SEEL00TD0,1,13.56788472426527
S04B1,2027,REGION1,SEGO00X00,1,0.003217833665617502
S04B1,2027,REGION1,SEGOCVPH2,1,0.0007651543503145908
S04B1,2027,REGION1,SEHYDMPH1,1,0.29204051405992515
S04B1,2027,REGION1,SEHYDMPH2,1,3.020297540514305
S04B1,2027,REGION1,SEHYDMPH3,1,1.768626046698537
S04B1,2027,REGION1,SESODIFH1,1,1.5119997698809736e-11
S04B1,2027,REGION1,SESOUTPH2,1,4.664519290082803e-09
S04B1,2027,REGION1,SEWIOFPH3,1,0.07227302448344214
S04B1,2027,REGION1,SEWIONPH3,1,1.166382920068428
S04B1,2027,REGION1,SEWIONPN3,1,0.15723408312895285
S04B1,2027,REGION1,SEWS00X00,1,5.96450455637175
S04B1,2027,REGION1,NOHGSRPH2,1,0.9426665443221682
S04B1,2027,REGION1,SEHGSRPH2,1,0.5869920681814014
S04B1,2027,REGION1,FIHGSRPH2,1,0.6284443628814455
S04B1,2027,REGION1,SEHGSRPN2,1,0.4001751310258855
S04B1,2027,REGION1,NOHGTDP00,1,0.9388921976874648
S04B1,2027,REGION1,SEHGTDP00,1,0.9832146762089269
S04B1,2027,REGION1,FIHGTDP00,1,0.625928131791643
S04B1,2028,REGION1,DKBM00X00,1,2.2645242696017855
S04B1,2028,REGION1,DKNG00X00,1,0.34079920960807025
S04B1,2028,REGION1,DKNGCCPH2,1,0.20989567372976334
S04B1,2028,REGION1,DKWSCHPH2,1,0.06172632048176639
S04B1,2028,REGION1,DKWSSTPH1,1,0.3900072802288873
S04B1,2028,REGION1,FING00I00,1,0.9779222730798172
S04B1,2028,REGION1,FINUG2PH3,1,2.06344801610496
S04B1,2028,REGION1,FIUR00I00,1,8.19887434179282
S04B1,2028,REGION1,FIWSSTPH1,1,2.085306208043104
