name,group,indexes,min_value_base_year,max_value_base_year,min_value_end_year,max_value_end_year,dist,interpolation_index,action
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,NOHGBGPN2,S02B2",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,NOHGBGPN2,S02B3",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,NOHGBGPN2,S03B1",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,NOHGBGPN2,S03B2",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,NOHGBGPN2,S03B3",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,NOHGBGPN2,S04B1",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,NOHGBGPN2,S04B2",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,NOHGBGPN2,S04B3",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,NOHGBGPN2,S05B1",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,NOHGBGPN2,S05B2",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,NOHGBGPN2,S05B3",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S01B1",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S01B2",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S01B3",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S02B1",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S02B2",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S02B3",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S03B1",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S03B2",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S03B3",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S04B1",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S04B2",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S04B3",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S05B1",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S05B2",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,S05B3",0.66,0.66,0.5940000000000001,0.7260000000000001,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_BG,"REGION1,DKHGBGPN2,DKBM,1",1.666666666666667,1.666666666666667,1.5,1.833333333333333,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_BG,"REGION1,FIHGBGPN2,FIBM,1",1.666666666666667,1.666666666666667,1.5,1.833333333333333,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_BG,"REGION1,NOHGBGPN2,NOBM,1",1.666666666666667,1.666666666666667,1.5,1.833333333333333,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2,SEBM,1",1.666666666666667,1.666666666666667,1.5,1.833333333333333,unif,YEAR,interpolate
OperationalLife,op_eff_capfac_h2_BG,"REGION1,DKHGBGPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_BG,"REGION1,FIHGBGPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_BG,"REGION1,NOHGBGPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_BG,"REGION1,SEHGBGPN2",25.0,35.0,25.0,35.0,unif,,fixed
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S01B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S01B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S01B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S02B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S02B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S02B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S03B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S03B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S03B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S04B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S04B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S04B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S05B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S05B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,S05B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S01B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S01B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S01B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S02B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S02B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S02B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S03B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S03B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S03B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S04B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S04B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S04B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S05B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S05B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,S05B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S01B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S01B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S01B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S02B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S02B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S02B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S03B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S03B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S03B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S04B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S04B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S04B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S05B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S05B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,S05B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S01B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S01B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S01B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S02B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S02B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S02B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S03B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S03B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S03B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S04B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S04B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S04B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S05B1",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S05B2",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,S05B3",0.982,0.982,0.8838,1.0,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2,DKE1,1",1.395348837209302,1.395348837209302,1.148936170212766,1.404255319148936,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2,FIE1,1",1.395348837209302,1.395348837209302,1.148936170212766,1.404255319148936,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2,NOE1,1",1.395348837209302,1.395348837209302,1.148936170212766,1.404255319148936,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2,SEE1,1",1.395348837209302,1.395348837209302,1.148936170212766,1.404255319148936,unif,YEAR,interpolate
OperationalLife,op_eff_capfac_h2_EC,"REGION1,DKHGECPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_EC,"REGION1,FIHGECPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_EC,"REGION1,NOHGECPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_EC,"REGION1,SEHGECPN2",25.0,35.0,25.0,35.0,unif,,fixed
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S01B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S01B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S01B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S02B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S02B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S02B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S03B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S03B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S03B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S04B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S04B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S04B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S05B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S05B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,S05B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S01B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S01B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S01B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S02B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S02B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S02B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S03B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S03B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S03B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S04B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S04B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S04B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S05B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S05B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,S05B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S01B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S01B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S01B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S02B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S02B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S02B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S03B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S03B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S03B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S04B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S04B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S04B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S05B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S05B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,S05B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S01B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S01B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S01B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S02B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S02B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S02B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S03B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S03B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S03B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S04B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S04B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S04B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S05B1",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S05B2",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,S05B3",1.0,1.0,0.9,1.0,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2,DKH1,1",1.666666666666667,1.666666666666667,1.5,1.833333333333333,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2,FIH1,1",1.666666666666667,1.666666666666667,1.5,1.833333333333333,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2,NOH1,1",1.666666666666667,1.666666666666667,1.5,1.833333333333333,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2,SEH1,1",1.666666666666667,1.666666666666667,1.5,1.833333333333333,unif,YEAR,interpolate
OperationalLife,op_eff_capfac_h2_FC,"REGION1,DKHGFCPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_FC,"REGION1,FIHGFCPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_FC,"REGION1,NOHGFCPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_FC,"REGION1,SEHGFCPN2",25.0,35.0,25.0,35.0,unif,,fixed
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S01B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S01B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S01B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S02B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S02B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S02B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S03B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S03B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S03B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S04B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S04B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S04B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S05B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S05B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,S05B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
